Episode;Step;Time;Steering;Throttle;TargetSpeed;SpeedX;SpeedY;SpeedZ;PosX;PosY;PosZ
1;12;2020-10-11T20:33:53.186550;None;0.0;None;-0.0004815146967303008;0.006378903519362211;0.022427169606089592;-7.164276030380279e-05;-0.0001635092485230416;0.0015203157672658563
1;13;2020-10-11T20:33:53.236644;None;0.0;None;-0.007981829345226288;0.017896560952067375;0.011565955355763435;-0.0005937529494985938;0.00020897880312986672;0.0015823865542188287
1;14;2020-10-11T20:33:53.287192;None;0.0;None;-0.0023687363136559725;0.024898948147892952;0.009137223474681377;-0.00037913586129434407;0.0006243108655326068;0.001614278182387352
1;15;2020-10-11T20:33:53.337428;None;0.0;None;-0.0006018350832164288;0.029498156160116196;0.009163269773125648;-0.00034918574965558946;0.0012003645533695817;0.0019530460704118013
1;16;2020-10-11T20:33:53.387393;None;0.0;None;0.002118173521012068;0.025146370753645897;0.001808597706258297;-0.00010384504275862128;0.0006840083515271544;0.0011310582049190998
1;17;2020-10-11T20:33:53.437457;None;0.0;None;-0.00014577982074115425;0.024798572063446045;-0.013714417815208435;-0.00019834817794617265;0.00048154109390452504;-0.00024443049915134907
1;18;2020-10-11T20:33:53.487866;None;0.0;None;-0.0010447861859574914;0.019492359831929207;-0.010741976089775562;-0.00017675815615803003;-0.00016556080663576722;-0.0007350351079367101
1;19;2020-10-11T20:33:53.537705;None;0.0;None;-0.0011567621259018779;0.025142839178442955;-0.0026196192484349012;-0.00027248187689110637;0.0002415764902252704;-0.0006188611732795835
1;20;2020-10-11T20:33:53.587854;None;0.0;None;-8.500268450006843e-05;0.02043004147708416;-0.0004059134516865015;-0.00015456728579010814;-0.00027619360480457544;-0.0004359967715572566
1;21;2020-10-11T20:33:53.637991;None;0.0;None;0.00013916645548306406;0.026226945221424103;0.0018506565829738975;-0.0001483312516938895;0.00018626988457981497;-0.00023949776368681341
1;22;2020-10-11T20:33:53.688002;None;0.0;None;-0.0019016272854059935;0.02415553294122219;0.008682653307914734;-0.00028018394368700683;1.7456137356930412e-05;0.0004003581707365811
1;23;2020-10-11T20:33:53.738085;None;0.0;None;-0.0011486946605145931;0.030481163412332535;0.006973199546337128;-0.00025024512433446944;0.0006321773980744183;0.0006102491752244532
1;24;2020-10-11T20:33:53.789264;None;0.0;None;0.0001732775563141331;0.02459457516670227;0.0027928315103054047;-0.0001608499587746337;0.0003425433242227882;0.0003085919306613505
1;25;2020-10-11T20:33:53.839436;None;0.0;None;0.0025547691620886326;0.028071856126189232;0.0044656116515398026;0.00010089783609146252;0.0008831802406348288;0.0006179875344969332
1;26;2020-10-11T20:33:53.889694;None;0.0;None;0.0012836219975724816;0.02397296391427517;0.010677299462258816;0.00010262973955832422;0.00061974604614079;0.001416574465110898
1;27;2020-10-11T20:33:53.939612;None;0.0;None;-0.0012865295866504312;0.025303024798631668;0.006278289947658777;-0.0001005185695248656;0.0009062320459634066;0.001411190489307046
1;28;2020-10-11T20:33:53.989563;None;0.0;None;0.0007916339673101902;0.022556893527507782;0.007295754738152027;7.482767250621691e-05;0.0007708407938480377;0.001736301346682012
1;29;2020-10-11T20:33:54.039676;None;0.0;None;1.76778448803816e-05;0.02824598178267479;0.007503931410610676;5.331558350007981e-05;0.0013156875502318144;0.0017853138269856572
1;30;2020-10-11T20:33:54.089856;None;0.0;None;-0.001313400687649846;0.024507297202944756;0.0027598529122769833;-0.0001272487425012514;0.0008644668851047754;0.0014837051276117563
1;31;2020-10-11T20:33:54.139935;None;0.0;None;0.0017195524415001273;0.02548026852309704;0.003939306829124689;0.00015504761540796608;0.0010924938833341002;0.0014902942348271608
1;32;2020-10-11T20:33:54.189981;None;0.0;None;0.0003695050545502454;0.028428534045815468;0.005583398975431919;2.567652154539246e-05;0.0011967916507273912;0.0019640550017356873
1;33;2020-10-11T20:33:54.240079;None;0.0;None;0.0015266556292772293;0.027399659156799316;0.004935228731483221;0.00014986665337346494;0.0014426239067688584;0.0019138510106131434
1;34;2020-10-11T20:33:54.290103;None;0.0;None;8.212470129365101e-05;0.020910777151584625;0.0012584885116666555;6.669638969469815e-05;0.0005634825211018324;0.0011739813489839435
1;35;2020-10-11T20:33:54.340275;None;0.0;None;0.0017036754870787263;0.025423262268304825;-0.005853577051311731;0.0002153828099835664;0.000577739963773638;0.00024198947357945144
1;36;2020-10-11T20:33:54.390300;None;0.0;None;0.0013468650868162513;0.02152794972062111;0.0005166280898265541;0.00024688546545803547;0.00022242905106395483;0.00030876300297677517
1;37;2020-10-11T20:33:54.440447;None;0.0;None;-0.0011295881122350693;0.026658738031983376;0.0008431293535977602;-2.8254646167624742e-05;0.0005970959318801761;0.00038669537752866745
1;38;2020-10-11T20:33:54.490787;None;0.0;None;0.00037653473555110395;0.021303504705429077;0.0038139522075653076;9.380769915878773e-05;0.00018290808657184243;0.00041918930946849287
1;39;2020-10-11T20:33:54.540877;None;0.0;None;0.003072419436648488;0.024144139140844345;0.0011842848034575582;0.00039571739034727216;0.0005419478984549642;0.0003159832558594644
1;40;2020-10-11T20:33:54.590771;None;0.0;None;-0.0009100260795094073;0.02598966471850872;0.006067120004445314;4.3772193748736754e-05;0.0004173846682533622;0.000863974797539413
1;41;2020-10-11T20:33:54.640772;None;0.0;None;-0.0005010389722883701;0.026674961671233177;0.008088629692792892;2.356264303671196e-05;0.00076655502198264;0.001179909217171371
1;42;2020-10-11T20:33:54.691230;None;0.0;None;-0.00046455225674435496;0.02455548383295536;0.0064142546616494656;-6.127434608060867e-05;0.0005600729491561651;0.0013246760936453938
