0;1;0.30305994164257677;1599829488.9194496;0.2;0.57220329195261;-0.00018527227803133428;0.005696465261280537;-0.0020911123137921095;5.790328941657208e-06;0.00017211772501468658;4.211729174130596e-05
0;2;0.29777161242260697;1599829489.0311217;0.0;0.5715699225664139;-0.0006963088526390493;0.003837811527773738;-0.0016109934076666832;-8.142943261191249e-05;-0.00010990018199663609;-0.0001068350175046362
0;3;0.3029023663874738;1599829489.1439404;0.2;0.592061285674572;0.0006085071945562959;0.005976399872452021;-0.00032023884705267847;1.1090494808740914e-05;1.3635491086461116e-05;5.311128916218877e-05
0;4;0.30092420994625535;1599829489.2554603;0.0;0.5784243017435073;0.0024127375800162554;0.004682604223489761;-0.0007689505582675338;0.00022920210903976113;-2.5853241822915152e-05;3.9293143345275894e-05
0;5;0.5048821362470491;1599829489.3669558;-0.2;0.5927142858505249;0.005308259278535843;0.007170736789703369;-0.07618815451860428;-0.00015851345960982144;-0.000658564968034625;-0.004368140362203121
0;6;1.0559862125897361;1599829489.4780786;-0.14848913252353668;0.5947522997856141;0.011251676827669144;-0.004359885584563017;-0.26932498812675476;0.000800345151219517;2.8775275495718233e-05;-0.020781178027391434
0;7;1.5084148064062235;1599829489.5894592;0.05151086747646333;0.5782329693436623;0.0001570564927533269;-0.028789030387997627;-0.42697569727897644;0.0004170100437477231;-0.0009468537173233926;-0.05405274033546448
0;8;1.6508308240234486;1599829489.70071;0.25151086747646334;0.5346289277076721;0.03742119297385216;0.023089487105607986;-0.47576314210891724;0.0022453709971159697;-0.002200045622885227;-0.10224787890911102
0;9;2.0632272825333966;1599829489.8119678;0.05151086747646333;0.5748081788420677;-0.08099400252103806;-0.04096096381545067;-0.6154732704162598;-0.0008168928325176239;-0.005005716346204281;-0.15915830433368683
0;10;1.986710553190669;1599829489.9234488;-0.14848913252353668;0.5249872475862503;-0.05248819664120674;-0.055174484848976135;-0.5904581546783447;-0.0060042282566428185;-0.007828446105122566;-0.2171315848827362
0;11;1.7964472535340938;1599829490.0347085;-0.3484891325235367;0.5917335912585258;-0.06114616617560387;-0.01963188871741295;-0.5248420834541321;-0.018240483477711678;-0.009682702831923962;-0.2954309582710266
0;12;1.7964472535340938;1599829490.1469731;-0.5484891325235367;0.5998551577329636;-0.06114616617560387;-0.01963188871741295;-0.5248420834541321;-0.018240483477711678;-0.009682702831923962;-0.2954309582710266
0;13;1.9641349418997747;1599829490.259577;-0.3484891325235367;0.5958206653594971;0.01697787083685398;-0.029734952375292778;-0.5864484906196594;-0.014246394857764244;-0.011851129122078419;-0.41463974118232727
0;14;1.9475719114054124;1599829490.3710108;-0.3472643196582794;0.5516189903020858;-0.1388784646987915;0.0005701142363250256;-0.5648268461227417;-0.03240396827459335;-0.015991851687431335;-0.5165349841117859
0;15;1.9475719114054124;1599829490.482969;-0.5472643196582794;0.5973118022084236;-0.1388784646987915;0.0005701142363250256;-0.5648268461227417;-0.03240396827459335;-0.015991851687431335;-0.5165349841117859
0;16;1.5854150881095452;1599829490.5945902;-0.5747321248054504;0.5770038962364197;-0.18194255232810974;0.026650693267583847;-0.4160725474357605;-0.06656935065984726;-0.01897565647959709;-0.6120297908782959
0;17;1.5854150881095452;1599829490.70616;-0.4253067374229431;0.5978833898901939;-0.18194255232810974;0.026650693267583847;-0.4160725474357605;-0.06656935065984726;-0.01897565647959709;-0.6120297908782959
0;18;1.678528649680594;1599829490.8177116;-0.2253067374229431;0.5990971088409424;-0.28337526321411133;0.028526054695248604;-0.39563414454460144;-0.13679537177085876;-0.02450019307434559;-0.7392007112503052
0;19;1.678528649680594;1599829490.9290931;-0.4253067374229431;0.5983166858553886;-0.28337526321411133;0.028526054695248604;-0.39563414454460144;-0.13679537177085876;-0.02450019307434559;-0.7392007112503052
0;20;1.8496288564969752;1599829491.040469;-0.2253067374229431;0.5958143651485444;-0.3833934962749481;0.02178419567644596;-0.39006268978118896;-0.20980724692344666;-0.02773016132414341;-0.8314399719238281
0;21;1.98495905179391;1599829491.1519554;-0.025306737422943093;0.5890181899070739;-0.4288089871406555;0.03618020936846733;-0.4105171859264374;-0.2572783827781677;-0.027803195640444756;-0.8763502836227417
0;22;2.055913349899023;1599829491.2632587;0.17469326257705692;0.5943501606583594;-0.451235830783844;-0.00870431587100029;-0.4244726598262787;-0.30130383372306824;-0.030249251052737236;-0.9159718751907349
0;23;1.9338275802729368;1599829491.3750653;-0.025306737422943093;0.5970647588372231;-0.4655689299106598;-0.01111839059740305;-0.3403908610343933;-0.34815287590026855;-0.03097653202712536;-0.9512259364128113
0;24;2.0736245264709248;1599829491.485887;0.17469326257705692;0.5979257911443709;-0.5106925368309021;-0.030021831393241882;-0.36038610339164734;-0.39830341935157776;-0.031275730580091476;-0.9843934178352356
0;25;1.9485826502075732;1599829491.5967393;0.045706406235694885;0.5881778106093407;-0.45014381408691406;0.00497477175667882;-0.36888259649276733;-0.4452407658100128;-0.029796715825796127;-1.016596794128418
0;26;1.7875816945967284;1599829491.707844;0.2457064062356949;0.5637802332639694;-0.3842546045780182;-0.00202732952311635;-0.3586864769458771;-0.5096666812896729;-0.030913539230823517;-1.065696358680725
0;27;1.8681568433026454;1599829491.8186085;0.4457064062356949;0.5107429817318916;-0.41603949666023254;0.007139076013118029;-0.3655344247817993;-0.534444272518158;-0.03181007504463196;-1.086608648300171
0;28;2.0321786745010026;1599829491.9305727;0.599293053150177;0.5792878270149231;-0.4385531544685364;0.01313355378806591;-0.4256060719490051;-0.6032462120056152;-0.031830865889787674;-1.1430777311325073
0;29;1.946823747603632;1599829492.0419188;0.399293053150177;0.4575156860053539;-0.42496615648269653;-0.022404339164495468;-0.3961239457130432;-0.6503026485443115;-0.03393005579710007;-1.1809228658676147
0;30;2.076560308316138;1599829492.1534226;0.19929305315017698;0.523607125878334;-0.41111254692077637;-0.013229526579380035;-0.47295328974723816;-0.6959143280982971;-0.03220801800489426;-1.2197160720825195
0;31;1.9324737671940106;1599829492.2655194;-0.0007069468498230314;0.5794874832034111;-0.34882116317749023;0.03264819085597992;-0.45766302943229675;-0.7324507832527161;-0.03213947266340256;-1.2591036558151245
0;32;1.777961790601688;1599829492.377151;-0.20070694684982304;0.5888526424765587;-0.25980326533317566;-0.011085102334618568;-0.4529488980770111;-0.760908842086792;-0.03304401785135269;-1.2997609376907349
