Episode;Reward;Time
0;52;2020-07-15T12:00:15.525542
1;29;2020-07-15T12:00:29.004362
2;68;2020-07-15T12:00:44.834835
3;36;2020-07-15T12:01:02.796566
4;85;2020-07-15T12:01:22.889612
5;31;2020-07-15T12:01:44.212979
6;23;2020-07-15T12:02:15.201952
7;27;2020-07-15T12:02:46.264858
8;53;2020-07-15T12:03:20.408516
9;46;2020-07-15T12:03:53.767537
10;69;2020-07-15T12:04:24.904490
11;63;2020-07-15T12:05:03.397896
12;64;2020-07-15T12:05:38.829550
13;90;2020-07-15T12:06:17.058233
14;36;2020-07-15T12:06:49.443484
15;67;2020-07-15T12:07:25.197963
16;71;2020-07-15T12:08:01.477015
17;23;2020-07-15T12:08:32.462906
18;78;2020-07-15T12:09:09.496933
19;46;2020-07-15T12:09:42.996665
20;47;2020-07-15T12:10:16.373606
21;48;2020-07-15T12:10:50.126959
22;42;2020-07-15T12:11:24.268670
23;41;2020-07-15T12:11:56.989253
24;44;2020-07-15T12:12:30.142441
25;43;2020-07-15T12:13:03.306736
26;47;2020-07-15T12:13:36.837095
27;49;2020-07-15T12:14:10.624430
28;39;2020-07-15T12:14:51.073749
29;37;2020-07-15T12:15:32.324109
30;37;2020-07-15T12:16:04.801849
31;36;2020-07-15T12:16:37.169291
32;36;2020-07-15T12:17:08.119336
33;37;2020-07-15T12:17:40.431210
34;53;2020-07-15T12:18:14.590968
35;39;2020-07-15T12:18:47.209718
36;37;2020-07-15T12:19:19.654914
37;49;2020-07-15T12:19:53.467451
38;37;2020-07-15T12:20:25.599131
39;44;2020-07-15T12:20:58.851380
40;52;2020-07-15T12:21:32.916560
41;31;2020-07-15T12:22:04.576619
42;50;2020-07-15T12:22:38.266265
43;48;2020-07-15T12:23:11.873543
44;96;2020-07-15T12:23:50.678653
45;56;2020-07-15T12:24:25.281986
46;61;2020-07-15T12:24:58.723257
47;52;2020-07-15T12:25:30.972356
48;50;2020-07-15T12:26:09.650257
49;45;2020-07-15T12:26:40.996876
50;57;2020-07-15T12:27:15.391493
51;36;2020-07-15T12:27:46.023137
52;26;2020-07-15T12:28:15.952255
53;27;2020-07-15T12:28:45.696924
54;25;2020-07-15T12:29:16.739256
55;24;2020-07-15T12:29:46.157252
56;24;2020-07-15T12:30:15.503952
57;23;2020-07-15T12:30:46.475293
58;27;2020-07-15T12:31:17.896255
59;48;2020-07-15T12:31:51.562860
60;26;2020-07-15T12:32:22.506963
61;14;2020-07-15T12:32:52.514892
62;32;2020-07-15T12:33:24.324554
63;101;2020-07-15T12:34:03.860422
64;78;2020-07-15T12:34:40.414074
65;93;2020-07-15T12:35:19.070926
66;105;2020-07-15T12:37:52.293985
67;67;2020-07-15T12:38:28.100355
68;78;2020-07-15T12:39:05.061774
69;41;2020-07-15T12:39:38.006544
70;41;2020-07-15T12:40:10.976667
71;45;2020-07-15T12:40:44.303173
72;43;2020-07-15T12:41:17.448481
73;19;2020-07-15T12:41:47.993316
74;23;2020-07-15T12:42:17.992873
75;27;2020-07-15T12:42:49.108954
76;26;2020-07-15T12:43:20.408076
77;43;2020-07-15T12:43:53.527416
78;21;2020-07-15T12:44:23.454425
79;69;2020-07-15T12:44:59.373355
80;34;2020-07-15T12:45:39.696599
81;13;2020-07-15T12:46:08.862822
82;39;2020-07-15T12:46:41.195101
83;124;2020-07-15T12:47:23.281563
84;75;2020-07-15T12:47:59.924643
85;48;2020-07-15T12:48:54.202285
86;72;2020-07-15T12:49:30.333659
87;36;2020-07-15T12:50:44.238534
88;90;2020-07-15T12:51:08.884172
89;31;2020-07-15T12:51:27.034024
90;111;2020-07-15T12:51:53.984368
91;124;2020-07-15T12:52:22.392027
92;48;2020-07-15T12:52:56.095496
93;81;2020-07-15T12:53:33.442298
94;84;2020-07-15T12:54:11.077827
95;137;2020-07-15T12:54:54.547960
96;88;2020-07-15T12:55:32.676230
97;295;2020-07-15T12:56:33.492331
98;131;2020-07-15T12:57:16.344791
99;75;2020-07-15T12:57:53.021501
100;154;2020-07-15T12:58:38.338073
101;394;2020-07-15T12:59:50.031400
102;500;2020-07-15T13:01:17.702933
103;500;2020-07-15T13:03:11.880900
104;500;2020-07-15T13:04:34.041471
105;235;2020-07-15T13:05:28.328674
106;500;2020-07-15T13:06:53.982231
107;500;2020-07-15T13:08:16.044393
108;500;2020-07-15T13:09:37.996895
