Episode;Reward;Time
0;192;2020-07-10T17:37:14.735822
1;230;2020-07-10T17:37:31.412838
2;266;2020-07-10T17:37:50.137562
3;196;2020-07-10T17:38:04.884918
4;263;2020-07-10T17:38:23.440861
5;170;2020-07-10T17:38:37.771036
6;117;2020-07-10T17:39:12.087235
7;219;2020-07-10T17:39:52.261531
8;210;2020-07-10T17:40:33.122822
9;150;2020-07-10T17:41:10.519257
10;376;2020-07-10T17:41:59.010790
11;286;2020-07-10T17:42:44.012393
12;161;2020-07-10T17:43:21.643168
13;132;2020-07-10T17:43:57.992111
14;151;2020-07-10T17:44:35.347078
15;164;2020-07-10T17:45:13.755274
16;174;2020-07-10T17:45:52.593893
17;99;2020-07-10T17:46:27.061115
18;201;2020-07-10T17:47:07.159174
19;185;2020-07-10T17:47:46.532597
20;391;2020-07-10T17:48:35.348304
21;154;2020-07-10T17:49:13.039297
22;126;2020-07-10T17:49:48.960112
23;158;2020-07-10T17:50:26.877985
24;243;2020-07-10T17:51:09.285774
25;231;2020-07-10T17:51:51.278240
26;170;2020-07-10T17:52:28.231155
27;144;2020-07-10T17:53:02.644910
28;138;2020-07-10T17:53:39.092371
29;134;2020-07-10T17:54:15.402639
30;120;2020-07-10T17:54:50.813057
31;123;2020-07-10T17:55:26.368939
32;122;2020-07-10T17:56:01.868195
33;110;2020-07-10T17:56:36.694750
34;127;2020-07-10T17:57:11.854191
35;119;2020-07-10T17:57:47.078667
36;113;2020-07-10T17:58:22.207013
37;111;2020-07-10T17:58:57.317676
38;120;2020-07-10T17:59:32.665990
39;127;2020-07-10T18:00:08.356682
40;141;2020-07-10T18:00:45.185301
41;167;2020-07-10T18:01:23.606190
42;230;2020-07-10T18:02:05.700440
43;257;2020-07-10T18:02:49.416935
44;478;2020-07-10T18:03:46.241051
45;425;2020-07-10T18:04:39.737411
46;506;2020-07-10T18:05:37.955525
47;513;2020-07-10T18:06:36.847776
48;495;2020-07-10T18:07:34.711056
49;472;2020-07-10T18:08:31.213833
50;469;2020-07-10T18:09:27.307810
51;452;2020-07-10T18:10:22.333993
52;485;2020-07-10T18:11:19.355515
53;452;2020-07-10T18:12:14.642663
54;503;2020-07-10T18:13:13.018721
55;547;2020-07-10T18:14:14.055482
56;471;2020-07-10T18:15:10.417319
57;536;2020-07-10T18:16:10.700540
58;534;2020-07-10T18:17:10.955718
59;539;2020-07-10T18:18:11.115805
60;495;2020-07-10T18:19:08.795708
61;487;2020-07-10T18:20:06.095814
62;566;2020-07-10T18:21:08.289117
63;497;2020-07-10T18:22:06.276877
64;523;2020-07-10T18:23:05.802195
65;498;2020-07-10T18:24:01.148449
66;448;2020-07-10T18:24:56.297259
67;479;2020-07-10T18:25:53.063746
68;512;2020-07-10T18:26:51.776173
69;540;2020-07-10T18:27:52.063479
70;565;2020-07-10T18:28:53.958478
71;486;2020-07-10T18:29:51.251141
72;452;2020-07-10T18:30:46.267960
73;514;2020-07-10T18:31:45.203646
74;508;2020-07-10T18:32:43.151511
75;425;2020-07-10T18:33:36.726747
76;468;2020-07-10T18:34:32.921052
77;455;2020-07-10T18:35:28.156616
78;478;2020-07-10T18:36:14.806160
79;458;2020-07-10T18:36:57.034815
80;443;2020-07-10T18:37:38.809556
81;446;2020-07-10T18:38:20.579543
82;520;2020-07-10T18:39:06.818638
83;464;2020-07-10T18:40:01.204715
84;462;2020-07-10T18:40:57.302806
85;524;2020-07-10T18:41:56.825856
86;335;2020-07-10T18:42:44.483302
87;540;2020-07-10T18:43:45.355497
88;484;2020-07-10T18:44:42.375110
89;609;2020-07-10T18:45:46.803400
90;597;2020-07-10T18:46:50.902666
91;552;2020-07-10T18:47:51.725567
92;614;2020-07-10T18:48:55.265251
93;537;2020-07-10T18:49:55.553037
94;530;2020-07-10T18:50:55.471028
95;509;2020-07-10T18:51:54.110618
96;496;2020-07-10T18:52:52.328761
97;528;2020-07-10T18:53:52.243184
98;607;2020-07-10T18:54:56.769886
99;1000;2020-07-10T18:56:24.188167
