Episode;Reward;Time
0;95;2020-07-11T11:02:56.148972
1;81;2020-07-11T11:03:09.004134
2;98;2020-07-11T11:03:23.673457
3;109;2020-07-11T11:03:39.530140
4;100;2020-07-11T11:03:54.413665
5;122;2020-07-11T11:04:12.016018
6;76;2020-07-11T11:04:48.920786
7;109;2020-07-11T11:05:29.300680
8;88;2020-07-11T11:06:07.538856
9;88;2020-07-11T11:06:45.354824
10;85;2020-07-11T11:07:23.213304
11;151;2020-07-11T11:08:08.249765
12;177;2020-07-11T11:08:56.208255
13;104;2020-07-11T11:09:36.181251
14;102;2020-07-11T11:10:15.577242
15;153;2020-07-11T11:10:59.915024
16;62;2020-07-11T11:11:35.278472
17;151;2020-07-11T11:12:19.946189
18;137;2020-07-11T11:13:03.473051
19;61;2020-07-11T11:13:38.721647
20;52;2020-07-11T11:14:13.065706
21;63;2020-07-11T11:14:48.306159
22;62;2020-07-11T11:15:23.496775
23;63;2020-07-11T11:15:58.655887
24;76;2020-07-11T11:16:35.552783
25;64;2020-07-11T11:17:11.141169
26;61;2020-07-11T11:17:46.422696
27;58;2020-07-11T11:18:21.220817
28;58;2020-07-11T11:18:56.180226
29;97;2020-07-11T11:19:35.438353
30;157;2020-07-11T11:20:21.142740
31;166;2020-07-11T11:21:07.949340
32;545;2020-07-11T11:22:36.040927
33;547;2020-07-11T11:24:04.529770
34;553;2020-07-11T11:25:25.833525
35;541;2020-07-11T11:26:53.633413
36;561;2020-07-11T11:28:23.611860
37;552;2020-07-11T11:29:52.663136
38;533;2020-07-11T11:31:19.675592
39;546;2020-07-11T11:32:48.023520
40;533;2020-07-11T11:34:14.953075
41;526;2020-07-11T11:35:41.210641
42;531;2020-07-11T11:37:08.029619
43;590;2020-07-11T11:38:40.403298
44;532;2020-07-11T11:40:07.321769
45;599;2020-07-11T11:41:41.497116
46;592;2020-07-11T11:43:14.839258
47;593;2020-07-11T11:44:48.396325
48;673;2020-07-11T11:46:22.410741
49;542;2020-07-11T11:47:50.220028
50;1158;2020-07-11T11:50:25.642134
51;1151;2020-07-11T11:53:00.405303
52;1149;2020-07-11T11:55:34.765836
53;1151;2020-07-11T11:58:09.409119
54;1150;2020-07-11T12:00:43.877079
55;1138;2020-07-11T12:03:17.034341
56;1160;2020-07-11T12:05:52.681641
57;1149;2020-07-11T12:08:27.150576
58;541;2020-07-11T12:09:55.076480
59;1150;2020-07-11T12:12:29.464605
60;1155;2020-07-11T12:15:04.509460
61;1145;2020-07-11T12:17:38.528761
62;1146;2020-07-11T12:20:12.764385
63;1140;2020-07-11T12:22:45.988944
64;1132;2020-07-11T12:25:18.678061
65;1127;2020-07-11T12:27:50.687238
66;1147;2020-07-11T12:30:25.200171
67;1121;2020-07-11T12:32:56.340734
68;1158;2020-07-11T12:35:31.641559
69;1134;2020-07-11T12:38:04.597035
70;1157;2020-07-11T12:40:37.678790
71;1137;2020-07-11T12:43:10.241219
72;1131;2020-07-11T12:45:42.527952
73;1132;2020-07-11T12:48:15.247041
74;1122;2020-07-11T12:50:41.932440
75;1157;2020-07-11T12:53:17.511576
76;966;2020-07-11T12:55:31.631125
77;1156;2020-07-11T12:58:06.774907
78;1150;2020-07-11T13:00:41.531662
79;1140;2020-07-11T13:03:14.441879
80;1137;2020-07-11T13:05:47.545156
81;1135;2020-07-11T13:08:18.601513
82;1166;2020-07-11T13:10:54.720336
83;1151;2020-07-11T13:13:29.581894
