Episode;Reward;Time
0;209;2020-07-10T14:30:18.614238
1;215;2020-07-10T14:30:34.440088
2;292;2020-07-10T14:30:54.633005
3;248;2020-07-10T14:31:12.335151
4;267;2020-07-10T14:31:31.125551
5;273;2020-07-10T14:31:51.011912
6;193;2020-07-10T14:32:30.548292
7;295;2020-07-10T14:33:16.231970
8;264;2020-07-10T14:34:00.014860
9;241;2020-07-10T14:34:42.662731
10;236;2020-07-10T14:35:25.096946
11;271;2020-07-10T14:36:09.676830
12;283;2020-07-10T14:36:54.747366
13;262;2020-07-10T14:37:38.651765
14;185;2020-07-10T14:38:18.072505
15;251;2020-07-10T14:39:01.211696
16;359;2020-07-10T14:39:51.126365
17;186;2020-07-10T14:40:30.638247
18;121;2020-07-10T14:41:05.967789
19;299;2020-07-10T14:41:52.072783
20;164;2020-07-10T14:42:30.894714
21;258;2020-07-10T14:43:15.370855
22;176;2020-07-10T14:43:51.702307
23;114;2020-07-10T14:44:27.097658
24;156;2020-07-10T14:45:03.742443
25;94;2020-07-10T14:45:37.864339
26;104;2020-07-10T14:46:12.454542
27;105;2020-07-10T14:46:46.959856
28;106;2020-07-10T14:47:21.596478
29;106;2020-07-10T14:47:56.227222
30;103;2020-07-10T14:48:30.452863
31;109;2020-07-10T14:49:05.422249
32;114;2020-07-10T14:49:40.246342
33;128;2020-07-10T14:50:16.095716
34;120;2020-07-10T14:50:51.477444
35;151;2020-07-10T14:51:28.807480
36;159;2020-07-10T14:52:06.589816
37;129;2020-07-10T14:52:42.568893
38;113;2020-07-10T14:53:18.019392
39;107;2020-07-10T14:53:53.550644
40;125;2020-07-10T14:54:28.925178
41;121;2020-07-10T14:55:04.364907
42;118;2020-07-10T14:55:39.573930
43;116;2020-07-10T14:56:14.733938
44;124;2020-07-10T14:56:50.259438
45;125;2020-07-10T14:57:26.035289
46;140;2020-07-10T14:58:02.648632
47;164;2020-07-10T14:58:41.872398
48;212;2020-07-10T14:59:23.785045
49;289;2020-07-10T15:00:08.801830
50;350;2020-07-10T15:00:58.045565
51;1059;2020-07-10T15:02:29.901887
52;439;2020-07-10T15:03:24.363491
53;1002;2020-07-10T15:04:52.403420
54;427;2020-07-10T15:05:37.922860
55;1010;2020-07-10T15:07:06.971437
56;971;2020-07-10T15:08:33.493729
57;378;2020-07-10T15:09:24.894267
58;990;2020-07-10T15:10:53.409426
59;983;2020-07-10T15:12:19.811183
60;1066;2020-07-10T15:13:51.731559
61;1014;2020-07-10T15:15:22.184778
62;1057;2020-07-10T15:16:55.366825
63;398;2020-07-10T15:17:48.114760
64;1011;2020-07-10T15:19:18.204776
65;370;2020-07-10T15:20:08.870715
66;413;2020-07-10T15:21:02.153552
67;981;2020-07-10T15:22:24.427359
68;431;2020-07-10T15:23:18.580562
69;401;2020-07-10T15:24:10.086858
