Episode;Reward;Time
0;190;2020-07-10T19:57:18.246963
1;273;2020-07-10T19:57:37.337567
2;199;2020-07-10T19:57:52.235765
3;281;2020-07-10T19:58:11.687554
4;409;2020-07-10T19:58:38.499198
5;484;2020-07-10T19:59:11.296777
6;133;2020-07-10T19:59:47.343847
7;199;2020-07-10T20:00:27.202965
8;227;2020-07-10T20:01:08.534801
9;430;2020-07-10T20:02:02.302960
10;310;2020-07-10T20:02:48.874454
11;217;2020-07-10T20:03:29.651237
12;145;2020-07-10T20:04:06.374722
13;278;2020-07-10T20:04:50.976271
14;163;2020-07-10T20:05:28.803391
15;180;2020-07-10T20:06:07.697967
16;158;2020-07-10T20:06:45.182102
17;120;2020-07-10T20:07:20.540170
18;173;2020-07-10T20:07:59.018921
19;112;2020-07-10T20:08:33.676497
20;122;2020-07-10T20:09:09.135213
21;116;2020-07-10T20:09:44.173499
22;112;2020-07-10T20:10:19.040979
23;119;2020-07-10T20:10:54.247686
24;111;2020-07-10T20:11:28.861211
25;98;2020-07-10T20:12:02.818812
26;112;2020-07-10T20:12:37.514225
27;121;2020-07-10T20:13:12.660093
28;146;2020-07-10T20:13:49.542743
29;158;2020-07-10T20:14:27.171258
30;297;2020-07-10T20:15:13.030313
31;609;2020-07-10T20:16:17.267103
32;204;2020-07-10T20:16:57.625372
33;298;2020-07-10T20:17:43.554792
34;458;2020-07-10T20:18:39.047202
35;431;2020-07-10T20:19:32.890800
36;333;2020-07-10T20:20:20.987211
37;445;2020-07-10T20:21:15.665005
38;401;2020-07-10T20:22:07.311946
39;467;2020-07-10T20:23:03.011682
40;117;2020-07-10T20:23:38.038145
41;251;2020-07-10T20:24:21.119146
42;192;2020-07-10T20:25:00.268714
43;121;2020-07-10T20:25:34.040194
44;202;2020-07-10T20:26:14.198351
45;345;2020-07-10T20:27:01.582803
46;553;2020-07-10T20:28:02.527553
47;523;2020-07-10T20:29:01.786265
48;478;2020-07-10T20:29:58.383848
49;1294;2020-07-10T20:31:43.296904
50;1288;2020-07-10T20:33:27.899262
51;1269;2020-07-10T20:35:11.394906
52;1260;2020-07-10T20:36:51.490762
53;1241;2020-07-10T20:38:33.190345
54;1289;2020-07-10T20:40:17.754746
55;1247;2020-07-10T20:41:59.753445
56;460;2020-07-10T20:42:54.853951
57;855;2020-07-10T20:44:13.748044
58;1271;2020-07-10T20:45:57.225539
59;1313;2020-07-10T20:47:43.508973
60;640;2020-07-10T20:48:49.695162
61;1296;2020-07-10T20:50:34.627287
62;876;2020-07-10T20:51:54.892271
63;1302;2020-07-10T20:53:40.253412
64;1366;2020-07-10T20:55:29.357314
65;1332;2020-07-10T20:57:16.582440
66;1296;2020-07-10T20:59:01.320149
67;1335;2020-07-10T21:00:48.501916
68;2000;2020-07-10T21:03:14.529405
69;2000;2020-07-10T21:05:40.434031
70;846;2020-07-10T21:06:58.368615
71;2000;2020-07-10T21:09:24.230257
72;2000;2020-07-10T21:11:49.717314
73;648;2020-07-10T21:12:56.399432
74;2000;2020-07-10T21:15:22.450052
75;748;2020-07-10T21:16:35.067567
76;2000;2020-07-10T21:19:01.269643
77;2000;2020-07-10T21:21:27.615178
78;2000;2020-07-10T21:23:53.890110
79;2000;2020-07-10T21:26:20.228549
80;278;2020-07-10T21:27:04.917055
81;2000;2020-07-10T21:29:31.071484
82;2000;2020-07-10T21:31:56.925264
83;2000;2020-07-10T21:34:22.845578
