Episode;Reward;Time
0;61;2020-07-12T15:12:52.101187
1;153;2020-07-12T15:13:12.879904
2;89;2020-07-12T15:13:26.675157
3;92;2020-07-12T15:13:40.821975
4;116;2020-07-12T15:13:57.568458
5;54;2020-07-12T15:14:07.821621
6;98;2020-07-12T15:14:33.279577
7;116;2020-07-12T15:15:02.376388
8;102;2020-07-12T15:15:29.382734
9;62;2020-07-12T15:15:50.553537
10;74;2020-07-12T15:16:15.590420
11;98;2020-07-12T15:16:43.259384
12;70;2020-07-12T15:17:07.640428
13;95;2020-07-12T15:17:34.904066
14;157;2020-07-12T15:18:08.917152
15;81;2020-07-12T15:18:33.512605
16;59;2020-07-12T15:18:56.864713
17;70;2020-07-12T15:19:21.327410
18;69;2020-07-12T15:19:45.816922
19;60;2020-07-12T15:20:08.882017
20;78;2020-07-12T15:20:33.433764
21;73;2020-07-12T15:20:57.957131
22;76;2020-07-12T15:21:22.934087
23;74;2020-07-12T15:21:47.300317
24;88;2020-07-12T15:22:13.819139
25;87;2020-07-12T15:22:38.781324
26;119;2020-07-12T15:23:08.462451
27;277;2020-07-12T15:23:55.691696
28;271;2020-07-12T15:24:42.236773
29;266;2020-07-12T15:25:27.848080
30;277;2020-07-12T15:26:14.625824
31;260;2020-07-12T15:27:00.221743
32;269;2020-07-12T15:27:42.440948
33;274;2020-07-12T15:28:29.462379
34;272;2020-07-12T15:29:14.353373
35;269;2020-07-12T15:30:00.815655
36;266;2020-07-12T15:30:47.153672
37;261;2020-07-12T15:31:29.673504
38;274;2020-07-12T15:32:15.831327
39;268;2020-07-12T15:33:01.932743
40;274;2020-07-12T15:33:48.544842
41;281;2020-07-12T15:34:35.933353
42;283;2020-07-12T15:35:23.840902
43;265;2020-07-12T15:36:08.707030
44;291;2020-07-12T15:36:54.551908
45;275;2020-07-12T15:37:41.210182
46;281;2020-07-12T15:38:28.961480
47;278;2020-07-12T15:39:16.728872
48;285;2020-07-12T15:40:04.932461
49;292;2020-07-12T15:40:53.836989
