Episode;Reward;Time
0;130;2020-07-12T17:40:15.063153
1;96;2020-07-12T17:40:29.625116
2;132;2020-07-12T17:40:48.206867
3;120;2020-07-12T17:41:05.423908
4;141;2020-07-12T17:41:24.845552
5;127;2020-07-12T17:41:43.163118
6;125;2020-07-12T17:42:14.806804
7;110;2020-07-12T17:42:41.681130
8;136;2020-07-12T17:43:13.932652
9;123;2020-07-12T17:43:45.196712
10;77;2020-07-12T17:44:12.120666
11;115;2020-07-12T17:44:40.707973
12;92;2020-07-12T17:45:08.970990
13;76;2020-07-12T17:45:35.344062
14;59;2020-07-12T17:45:58.788460
15;67;2020-07-12T17:46:23.928241
16;69;2020-07-12T17:46:44.084083
17;80;2020-07-12T17:47:09.294616
18;138;2020-07-12T17:47:42.452810
19;167;2020-07-12T17:48:18.218276
20;82;2020-07-12T17:48:45.017692
21;122;2020-07-12T17:49:15.932617
22;89;2020-07-12T17:49:43.387524
23;98;2020-07-12T17:50:11.914364
24;146;2020-07-12T17:50:46.159004
25;250;2020-07-12T17:51:32.054082
26;247;2020-07-12T17:52:16.955389
27;162;2020-07-12T17:52:52.668341
28;356;2020-07-12T17:53:48.704913
29;253;2020-07-12T17:54:35.139999
30;279;2020-07-12T17:55:24.178358
31;286;2020-07-12T17:56:14.020664
32;265;2020-07-12T17:57:00.756784
33;274;2020-07-12T17:57:49.572146
34;268;2020-07-12T17:58:36.133752
35;257;2020-07-12T17:59:22.323643
36;261;2020-07-12T18:00:08.872510
37;273;2020-07-12T18:00:57.222391
38;259;2020-07-12T18:01:43.686169
39;264;2020-07-12T18:02:30.153310
40;273;2020-07-12T18:03:18.514093
41;266;2020-07-12T18:04:04.887722
42;268;2020-07-12T18:04:53.618154
43;261;2020-07-12T18:05:39.979169
44;273;2020-07-12T18:06:28.654339
45;286;2020-07-12T18:07:18.593224
46;266;2020-07-12T18:08:05.946316
47;276;2020-07-12T18:08:54.010331
48;295;2020-07-12T18:09:44.869484
49;485;2020-07-12T18:10:55.326690
50;303;2020-07-12T18:11:47.533597
51;270;2020-07-12T18:12:34.537510
52;287;2020-07-12T18:13:23.725954
53;293;2020-07-12T18:14:12.235070
54;315;2020-07-12T18:15:05.286511
55;271;2020-07-12T18:15:51.240774
56;480;2020-07-12T18:17:02.820484
57;488;2020-07-12T18:18:15.335879
58;308;2020-07-12T18:19:03.860038
59;859;2020-07-12T18:20:57.223052
60;412;2020-07-12T18:21:59.016355
61;875;2020-07-12T18:23:52.932138
62;264;2020-07-12T18:24:39.855498
63;271;2020-07-12T18:25:27.697344
64;251;2020-07-12T18:26:13.159448
65;264;2020-07-12T18:27:00.331692
66;474;2020-07-12T18:28:10.845913
67;864;2020-07-12T18:30:04.775007
68;879;2020-07-12T18:31:59.594274
69;377;2020-07-12T18:32:59.121092
