Episode;Reward;Time
0;82;2020-07-12T18:59:01.678079
1;62;2020-07-12T18:59:12.648456
2;140;2020-07-12T18:59:32.236946
3;83;2020-07-12T18:59:45.541165
4;83;2020-07-12T18:59:58.869230
5;51;2020-07-12T19:00:08.886592
6;90;2020-07-12T19:00:36.610889
7;69;2020-07-12T19:01:02.199949
8;128;2020-07-12T19:01:33.760147
9;75;2020-07-12T19:02:00.411113
10;136;2020-07-12T19:02:33.489264
11;131;2020-07-12T19:03:06.780733
12;85;2020-07-12T19:03:33.293312
13;116;2020-07-12T19:04:02.945259
14;71;2020-07-12T19:04:29.304411
15;54;2020-07-12T19:04:52.987522
16;57;2020-07-12T19:05:14.866285
17;130;2020-07-12T19:05:46.851574
18;69;2020-07-12T19:06:12.794412
19;70;2020-07-12T19:06:38.334796
20;56;2020-07-12T19:07:01.306477
21;52;2020-07-12T19:07:24.542248
22;79;2020-07-12T19:07:51.111908
23;60;2020-07-12T19:08:15.069785
24;165;2020-07-12T19:08:51.964829
25;101;2020-07-12T19:09:20.535242
26;219;2020-07-12T19:10:02.972508
27;102;2020-07-12T19:10:31.898578
28;128;2020-07-12T19:11:03.005392
29;324;2020-07-12T19:11:55.552734
30;983;2020-07-12T19:14:04.319456
31;1000;2020-07-12T19:16:12.819631
32;469;2020-07-12T19:17:23.905820
33;422;2020-07-12T19:18:28.947853
34;482;2020-07-12T19:19:40.773765
35;240;2020-07-12T19:20:24.874449
36;159;2020-07-12T19:21:01.074425
37;181;2020-07-12T19:21:38.446622
38;1000;2020-07-12T19:23:46.928367
39;1000;2020-07-12T19:25:55.491793
40;559;2020-07-12T19:27:15.712849
41;1000;2020-07-12T19:29:22.547336
42;452;2020-07-12T19:30:30.324976
43;1000;2020-07-12T19:32:38.832215
44;1000;2020-07-12T19:34:47.493789
45;1000;2020-07-12T19:36:56.781383
46;1000;2020-07-12T19:39:04.583852
47;1000;2020-07-12T19:41:12.217332
48;1000;2020-07-12T19:43:21.063859
49;1000;2020-07-12T19:45:29.421087
