Episode;Reward;Time
0;93;2020-07-12T13:52:38.275799
1;64;2020-07-12T13:52:49.372707
2;75;2020-07-12T13:53:01.656903
3;149;2020-07-12T13:53:21.924236
4;68;2020-07-12T13:53:33.490294
5;126;2020-07-12T13:53:51.624416
6;84;2020-07-12T13:54:16.999698
7;140;2020-07-12T13:54:48.751255
8;82;2020-07-12T13:55:14.367170
9;90;2020-07-12T13:55:40.661072
10;76;2020-07-12T13:56:00.337214
11;70;2020-07-12T13:56:24.309120
12;70;2020-07-12T13:56:48.085364
13;74;2020-07-12T13:57:12.451129
14;67;2020-07-12T13:57:36.047314
15;63;2020-07-12T13:57:59.392455
16;73;2020-07-12T13:58:23.749233
17;69;2020-07-12T13:58:47.385862
18;137;2020-07-12T13:59:18.540317
19;98;2020-07-12T13:59:45.523602
20;73;2020-07-12T14:00:08.908658
21;80;2020-07-12T14:00:27.809222
22;192;2020-07-12T14:00:59.117082
23;223;2020-07-12T14:01:33.790608
24;203;2020-07-12T14:02:11.639249
25;253;2020-07-12T14:02:49.813431
26;268;2020-07-12T14:03:29.579794
27;260;2020-07-12T14:04:08.528013
28;266;2020-07-12T14:04:48.132027
29;257;2020-07-12T14:05:27.577168
30;266;2020-07-12T14:06:13.566209
31;262;2020-07-12T14:06:58.604707
32;268;2020-07-12T14:07:44.491762
33;266;2020-07-12T14:08:29.534012
34;270;2020-07-12T14:09:15.796386
35;267;2020-07-12T14:10:01.665074
36;264;2020-07-12T14:10:47.177010
37;263;2020-07-12T14:11:27.228741
38;264;2020-07-12T14:12:12.641756
39;271;2020-07-12T14:12:58.420313
40;266;2020-07-12T14:13:44.285820
41;259;2020-07-12T14:14:29.326581
42;261;2020-07-12T14:15:14.692977
43;260;2020-07-12T14:15:59.888100
44;293;2020-07-12T14:16:48.822380
45;263;2020-07-12T14:17:34.265895
46;276;2020-07-12T14:18:20.630518
47;266;2020-07-12T14:19:06.365324
48;268;2020-07-12T14:19:52.280142
49;266;2020-07-12T14:20:38.187354
