Episode;Reward;Time
0;122;2020-06-04T19:23:13.903656
1;159;2020-06-04T19:23:35.623080
2;91;2020-06-04T19:23:49.966554
3;146;2020-06-04T19:24:10.317781
4;185;2020-06-04T19:24:34.851364
5;98;2020-06-04T19:24:50.142514
6;69;2020-06-04T19:25:08.258154
7;148;2020-06-04T19:25:41.322734
8;311;2020-06-04T19:26:29.356475
9;269;2020-06-04T19:27:15.881577
10;341;2020-06-04T19:28:07.511047
11;320;2020-06-04T19:28:58.892148
12;302;2020-06-04T19:29:48.991155
13;387;2020-06-04T19:30:48.241687
14;310;2020-06-04T19:31:39.039046
15;482;2020-06-04T19:32:48.826526
16;1511;2020-06-04T19:35:52.075020
17;330;2020-06-04T19:36:44.463247
18;917;2020-06-04T19:38:39.824069
19;342;2020-06-04T19:39:31.552739
20;401;2020-06-04T19:40:32.250779
21;393;2020-06-04T19:41:29.512778
22;2000;2020-06-04T19:45:24.981662
23;2000;2020-06-04T19:49:21.116740
24;494;2020-06-04T19:50:29.626764
25;1090;2020-06-04T19:52:46.562018
26;383;2020-06-04T19:53:45.854054
27;1219;2020-06-04T19:56:12.769487
28;2000;2020-06-04T20:00:08.729610
29;2000;2020-06-04T20:04:02.859700
30;2000;2020-06-04T20:07:57.865619
31;418;2020-06-04T20:08:55.460541
32;408;2020-06-04T20:09:57.730089
33;2000;2020-06-04T20:13:54.011185
34;399;2020-06-04T20:14:55.016421
35;398;2020-06-04T20:15:56.093478
36;402;2020-06-04T20:16:54.850785
37;398;2020-06-04T20:17:55.152096
38;398;2020-06-04T20:18:53.198355
39;383;2020-06-04T20:19:52.336987
40;2000;2020-06-04T20:23:48.897717
41;2000;2020-06-04T20:27:45.477932
42;2000;2020-06-04T20:31:41.549505
43;941;2020-06-04T20:33:41.686132
44;2000;2020-06-04T20:37:35.470523
45;381;2020-06-04T20:38:34.139740
46;2000;2020-06-04T20:42:29.145130
47;949;2020-06-04T20:44:31.621361
48;2000;2020-06-04T20:48:22.399196
49;2000;2020-06-04T20:52:15.421039
50;2000;2020-06-04T20:56:05.903007
51;2000;2020-06-04T20:59:57.470983
52;2000;2020-06-04T21:03:52.588789
53;2000;2020-06-04T21:07:46.456929
54;2000;2020-06-04T21:11:43.836250
55;2000;2020-06-04T21:15:40.445232
56;2000;2020-06-04T21:19:36.872887
57;2000;2020-06-04T21:23:33.750456
58;2000;2020-06-04T21:27:26.191623
59;2000;2020-06-04T21:31:23.000533
