Episode;Reward;Time
0;84;2020-06-10T15:32:26.843420
1;107;2020-06-10T15:32:42.846345
2;121;2020-06-10T15:33:00.368929
3;75;2020-06-10T15:33:12.921299
4;163;2020-06-10T15:33:34.994715
5;109;2020-06-10T15:33:51.422899
6;168;2020-06-10T15:34:23.482501
7;90;2020-06-10T15:34:46.849474
8;83;2020-06-10T15:35:09.292130
9;490;2020-06-10T15:36:16.854646
10;331;2020-06-10T15:37:06.959102
11;276;2020-06-10T15:37:51.002790
12;260;2020-06-10T15:38:33.304782
13;544;2020-06-10T15:39:46.900232
14;567;2020-06-10T15:41:02.879756
15;175;2020-06-10T15:41:36.046524
16;306;2020-06-10T15:42:23.678299
17;586;2020-06-10T15:43:41.854089
18;339;2020-06-10T15:44:32.988899
19;620;2020-06-10T15:45:54.842829
20;579;2020-06-10T15:47:12.221665
21;980;2020-06-10T15:49:13.510324
22;181;2020-06-10T15:49:47.213874
23;185;2020-06-10T15:50:21.595431
24;333;2020-06-10T15:51:12.384765
25;408;2020-06-10T15:52:11.275651
26;405;2020-06-10T15:53:09.905439
27;394;2020-06-10T15:54:07.137027
28;485;2020-06-10T15:55:14.535307
29;489;2020-06-10T15:56:22.459069
30;1251;2020-06-10T15:58:53.857632
31;500;2020-06-10T16:00:02.844425
32;616;2020-06-10T16:01:24.650092
33;1217;2020-06-10T16:03:52.244629
34;1237;2020-06-10T16:06:22.409217
35;1247;2020-06-10T16:08:53.508353
36;1228;2020-06-10T16:11:22.666534
37;1213;2020-06-10T16:13:50.350573
38;1257;2020-06-10T16:16:22.922272
39;1243;2020-06-10T16:18:53.651489
40;1232;2020-06-10T16:21:23.408553
41;1238;2020-06-10T16:23:54.177274
42;1252;2020-06-10T16:26:26.197914
43;1247;2020-06-10T16:28:57.844829
44;1260;2020-06-10T16:31:30.850744
45;456;2020-06-10T16:32:36.063458
46;1232;2020-06-10T16:35:06.355228
47;1237;2020-06-10T16:37:36.983806
48;1241;2020-06-10T16:40:08.256698
49;1240;2020-06-10T16:42:39.609567
50;1230;2020-06-10T16:45:09.614787
51;123;2020-06-10T16:45:38.307358
52;1232;2020-06-10T16:48:08.473012
53;1263;2020-06-10T16:50:42.507539
54;1239;2020-06-10T16:53:13.858812
55;1217;2020-06-10T16:55:42.897866
56;1242;2020-06-10T16:58:14.346682
57;1266;2020-06-10T17:00:48.870169
58;1254;2020-06-10T17:03:21.921704
59;478;2020-06-10T17:04:29.678653
