Episode;Reward;Time
0;90;2020-06-01T17:44:43.333678
1;97;2020-06-01T17:44:58.235151
2;110;2020-06-01T17:45:14.546133
3;143;2020-06-01T17:45:34.410079
4;102;2020-06-01T17:45:49.869534
5;100;2020-06-01T17:46:05.290344
6;63;2020-06-01T17:46:25.947898
7;175;2020-06-01T17:46:58.734119
8;137;2020-06-01T17:47:27.883759
9;222;2020-06-01T17:48:06.277867
10;188;2020-06-01T17:48:40.418406
11;291;2020-06-01T17:49:26.817629
12;292;2020-06-01T17:50:13.325800
13;287;2020-06-01T17:50:58.866516
14;508;2020-06-01T17:52:08.911035
15;334;2020-06-01T17:52:59.831295
16;367;2020-06-01T17:53:54.274771
17;360;2020-06-01T17:54:48.159262
18;357;2020-06-01T17:55:40.821330
19;348;2020-06-01T17:56:33.236046
20;374;2020-06-01T17:57:23.647485
21;371;2020-06-01T17:58:18.596276
22;321;2020-06-01T17:59:08.035740
23;324;2020-06-01T17:59:57.849619
24;190;2020-06-01T18:00:33.166249
25;362;2020-06-01T18:01:27.451806
26;372;2020-06-01T18:02:17.751438
27;1053;2020-06-01T18:04:22.552809
28;357;2020-06-01T18:05:11.320890
29;1132;2020-06-01T18:07:29.889909
30;650;2020-06-01T18:08:55.631465
31;370;2020-06-01T18:09:47.597669
32;1125;2020-06-01T18:12:05.325098
33;370;2020-06-01T18:13:00.515162
34;372;2020-06-01T18:13:55.876011
35;372;2020-06-01T18:14:51.530311
36;1979;2020-06-01T18:18:42.735058
37;2000;2020-06-01T18:22:35.138783
38;1982;2020-06-01T18:26:26.904099
39;1099;2020-06-01T18:28:42.454348
40;1753;2020-06-01T18:32:09.546126
41;1970;2020-06-01T18:36:00.336024
42;1079;2020-06-01T18:38:13.844414
43;1795;2020-06-01T18:41:45.151131
44;1791;2020-06-01T18:45:14.628090
45;1067;2020-06-01T18:47:21.793334
46;1075;2020-06-01T18:49:29.889365
47;1959;2020-06-01T18:53:20.030745
48;360;2020-06-01T18:54:13.902934
49;1062;2020-06-01T18:56:25.489076
50;1075;2020-06-01T18:58:38.663177
51;945;2020-06-01T19:00:37.886985
52;1776;2020-06-01T19:04:07.809845
53;1057;2020-06-01T19:06:19.486295
54;1075;2020-06-01T19:08:32.871411
55;1959;2020-06-01T19:12:23.160287
56;1964;2020-06-01T19:16:13.908479
57;377;2020-06-01T19:17:11.554360
58;1975;2020-06-01T19:20:58.728023
59;1972;2020-06-01T19:24:50.211276
60;1989;2020-06-01T19:28:43.882737
61;1979;2020-06-01T19:32:36.193035
62;1087;2020-06-01T19:34:51.535529
63;1096;2020-06-01T19:37:07.854337
64;1068;2020-06-01T19:39:20.637796
65;1790;2020-06-01T19:42:51.641400
66;1432;2020-06-01T19:45:44.812143
67;2000;2020-06-01T19:49:36.845295
68;2000;2020-06-01T19:53:31.104496
69;1070;2020-06-01T19:55:40.121628
