Episode;Reward;Time
0;105;2020-07-12T22:52:48.981817
1;65;2020-07-12T22:53:00.170702
2;135;2020-07-12T22:53:18.862299
3;214;2020-07-12T22:53:46.057019
4;98;2020-07-12T22:54:00.870647
5;124;2020-07-12T22:54:18.741361
6;137;2020-07-12T22:55:03.961296
7;90;2020-07-12T22:55:43.392222
8;79;2020-07-12T22:56:18.452826
9;141;2020-07-12T22:57:04.028276
10;138;2020-07-12T22:57:49.316920
11;99;2020-07-12T22:58:27.346278
12;68;2020-07-12T22:59:04.633307
13;98;2020-07-12T22:59:44.905961
14;105;2020-07-12T23:00:22.117620
15;83;2020-07-12T23:00:58.621407
16;127;2020-07-12T23:01:41.920110
17;107;2020-07-12T23:02:23.127553
18;104;2020-07-12T23:03:00.840344
19;83;2020-07-12T23:03:40.036368
20;56;2020-07-12T23:04:16.164334
21;58;2020-07-12T23:04:48.126775
22;71;2020-07-12T23:05:25.828293
23;56;2020-07-12T23:05:53.208157
24;74;2020-07-12T23:06:17.497503
25;83;2020-07-12T23:06:49.451005
26;234;2020-07-12T23:07:45.100092
27;307;2020-07-12T23:08:48.955161
28;273;2020-07-12T23:09:48.767140
29;740;2020-07-12T23:11:36.532372
30;1000;2020-07-12T23:13:53.317036
31;1000;2020-07-12T23:16:10.005957
32;1000;2020-07-12T23:18:24.353849
33;547;2020-07-12T23:19:53.926944
34;1000;2020-07-12T23:22:05.205317
35;1000;2020-07-12T23:24:22.361800
36;546;2020-07-12T23:25:49.536287
37;549;2020-07-12T23:27:10.730025
38;1000;2020-07-12T23:29:29.426629
39;1000;2020-07-12T23:31:48.060152
40;1000;2020-07-12T23:34:06.521666
41;1000;2020-07-12T23:36:24.085963
42;1000;2020-07-12T23:38:37.894432
43;838;2020-07-12T23:40:39.617693
44;1000;2020-07-12T23:42:57.888828
45;1000;2020-07-12T23:45:10.645042
46;1000;2020-07-12T23:47:28.992238
47;546;2020-07-12T23:48:59.076100
48;712;2020-07-12T23:50:39.118465
49;1000;2020-07-12T23:52:57.977296
