Episode;Reward;Time
0;104;2020-07-13T03:14:35.038160
1;83;2020-07-13T03:14:48.195982
2;74;2020-07-13T03:15:00.408915
3;97;2020-07-13T03:15:15.106257
4;79;2020-07-13T03:15:27.843727
5;135;2020-07-13T03:15:47.005626
6;167;2020-07-13T03:16:37.846853
7;62;2020-07-13T03:17:14.351921
8;60;2020-07-13T03:17:47.809601
9;78;2020-07-13T03:18:26.118652
10;49;2020-07-13T03:19:01.013148
11;57;2020-07-13T03:19:33.125975
12;108;2020-07-13T03:20:17.557427
13;91;2020-07-13T03:20:54.247924
14;82;2020-07-13T03:21:35.979111
15;80;2020-07-13T03:22:10.039432
16;115;2020-07-13T03:22:47.466113
17;73;2020-07-13T03:23:12.182590
18;54;2020-07-13T03:23:45.846990
19;56;2020-07-13T03:24:23.843042
20;65;2020-07-13T03:25:03.655137
21;62;2020-07-13T03:25:41.866312
22;55;2020-07-13T03:26:19.655412
23;54;2020-07-13T03:26:56.782598
24;60;2020-07-13T03:27:34.466394
25;62;2020-07-13T03:28:14.245674
26;59;2020-07-13T03:28:47.463629
27;66;2020-07-13T03:29:26.674503
28;59;2020-07-13T03:30:00.461655
29;70;2020-07-13T03:30:41.260937
30;207;2020-07-13T03:31:35.103110
31;277;2020-07-13T03:32:38.936709
32;289;2020-07-13T03:33:42.370076
33;288;2020-07-13T03:34:47.020599
34;291;2020-07-13T03:35:50.066547
35;288;2020-07-13T03:36:54.487312
36;290;2020-07-13T03:37:54.573427
37;288;2020-07-13T03:38:59.035871
38;280;2020-07-13T03:40:02.548995
39;77;2020-07-13T03:40:39.269382
40;274;2020-07-13T03:41:35.996409
41;276;2020-07-13T03:42:39.141308
42;274;2020-07-13T03:43:32.750245
43;264;2020-07-13T03:44:23.775912
44;273;2020-07-13T03:45:21.707952
45;291;2020-07-13T03:46:23.876103
46;272;2020-07-13T03:47:21.241985
47;275;2020-07-13T03:48:21.070484
48;280;2020-07-13T03:49:23.006743
49;278;2020-07-13T03:50:23.516591
