Episode;Reward;Time
0;75;2020-07-12T20:22:49.030497
1;124;2020-07-12T20:23:06.569200
2;73;2020-07-12T20:23:18.596543
3;112;2020-07-12T20:23:34.874447
4;78;2020-07-12T20:23:47.524427
5;118;2020-07-12T20:24:04.741735
6;116;2020-07-12T20:24:46.660410
7;64;2020-07-12T20:25:22.927405
8;117;2020-07-12T20:26:00.602982
9;124;2020-07-12T20:26:35.016244
10;110;2020-07-12T20:27:08.947181
11;112;2020-07-12T20:27:49.992133
12;65;2020-07-12T20:28:24.510615
13;93;2020-07-12T20:29:01.410638
14;103;2020-07-12T20:29:39.384452
15;135;2020-07-12T20:30:18.988907
16;133;2020-07-12T20:31:01.961092
17;137;2020-07-12T20:31:45.087677
18;130;2020-07-12T20:32:27.491382
19;159;2020-07-12T20:33:12.549916
20;100;2020-07-12T20:33:48.040641
21;85;2020-07-12T20:34:25.988612
22;75;2020-07-12T20:35:00.367226
23;79;2020-07-12T20:35:37.788205
24;68;2020-07-12T20:36:13.944517
25;60;2020-07-12T20:36:48.175968
26;53;2020-07-12T20:37:19.786263
27;66;2020-07-12T20:37:44.992622
28;69;2020-07-12T20:38:20.822685
29;63;2020-07-12T20:38:49.273373
30;75;2020-07-12T20:39:26.243653
31;119;2020-07-12T20:40:07.417624
32;246;2020-07-12T20:40:58.317338
33;271;2020-07-12T20:41:56.995563
34;290;2020-07-12T20:42:53.964863
35;536;2020-07-12T20:44:11.287626
36;290;2020-07-12T20:45:07.447249
37;302;2020-07-12T20:46:09.393919
38;310;2020-07-12T20:47:12.134577
39;282;2020-07-12T20:48:10.726107
40;287;2020-07-12T20:49:11.196845
41;276;2020-07-12T20:50:10.378336
42;281;2020-07-12T20:51:09.790875
43;298;2020-07-12T20:52:11.250184
44;539;2020-07-12T20:53:39.009810
45;555;2020-07-12T20:55:08.535554
46;300;2020-07-12T20:56:10.162355
47;473;2020-07-12T20:57:30.667660
48;546;2020-07-12T20:58:59.187541
49;543;2020-07-12T21:00:27.330743
