Episode;Reward;Time
0;118;2020-07-13T01:41:56.874144
1;66;2020-07-13T01:42:08.185742
2;87;2020-07-13T01:42:21.758319
3;100;2020-07-13T01:42:36.718535
4;69;2020-07-13T01:42:48.347390
5;108;2020-07-13T01:43:04.514613
6;114;2020-07-13T01:43:49.045956
7;74;2020-07-13T01:44:28.631895
8;154;2020-07-13T01:45:13.196615
9;109;2020-07-13T01:45:57.128473
10;169;2020-07-13T01:46:47.704299
11;142;2020-07-13T01:47:35.299529
12;142;2020-07-13T01:48:22.441651
13;66;2020-07-13T01:48:52.886754
14;92;2020-07-13T01:49:34.442574
15;137;2020-07-13T01:50:19.420646
16;94;2020-07-13T01:51:01.192237
17;69;2020-07-13T01:51:40.637876
18;100;2020-07-13T01:52:23.711704
19;70;2020-07-13T01:53:02.830496
20;70;2020-07-13T01:53:39.195151
21;53;2020-07-13T01:54:16.812067
22;59;2020-07-13T01:54:54.862185
23;63;2020-07-13T01:55:32.997438
24;57;2020-07-13T01:56:11.032521
25;73;2020-07-13T01:56:50.552886
26;96;2020-07-13T01:57:32.417196
27;182;2020-07-13T01:58:23.403678
28;247;2020-07-13T01:59:22.252545
29;275;2020-07-13T02:00:14.699854
30;286;2020-07-13T02:01:09.359181
31;282;2020-07-13T02:02:12.001317
32;275;2020-07-13T02:03:14.039012
33;302;2020-07-13T02:04:19.316222
34;523;2020-07-13T02:05:48.539233
35;512;2020-07-13T02:07:16.664153
36;294;2020-07-13T02:08:18.432693
37;296;2020-07-13T02:09:21.341726
38;516;2020-07-13T02:10:37.436748
39;531;2020-07-13T02:12:07.718779
40;717;2020-07-13T02:13:58.583062
41;545;2020-07-13T02:15:22.867906
42;1000;2020-07-13T02:17:38.278675
43;1000;2020-07-13T02:19:59.385587
44;1000;2020-07-13T02:22:20.249010
45;526;2020-07-13T02:23:45.973988
46;546;2020-07-13T02:25:18.222276
47;537;2020-07-13T02:26:49.271774
48;1000;2020-07-13T02:29:05.222031
49;1000;2020-07-13T02:31:19.691304
