Episode;Reward;Time
70;108;2020-07-12T11:47:44.617776
71;117;2020-07-12T11:48:13.765145
72;106;2020-07-12T11:48:42.323446
73;94;2020-07-12T11:49:08.604345
74;121;2020-07-12T11:49:36.114477
75;142;2020-07-12T11:50:08.422820
76;129;2020-07-12T11:50:44.225534
77;91;2020-07-12T11:51:10.398051
78;73;2020-07-12T11:51:28.789547
79;104;2020-07-12T11:51:51.736097
80;76;2020-07-12T11:52:10.928495
81;86;2020-07-12T11:52:36.515372
82;69;2020-07-12T11:53:01.815788
83;66;2020-07-12T11:53:23.663538
84;67;2020-07-12T11:53:51.021774
85;111;2020-07-12T11:54:15.069170
86;127;2020-07-12T11:54:45.909241
87;127;2020-07-12T11:55:16.255122
88;94;2020-07-12T11:55:43.061329
89;120;2020-07-12T11:56:27.047060
90;63;2020-07-12T11:56:50.506814
91;91;2020-07-12T11:57:19.893508
92;117;2020-07-12T11:57:49.078142
93;117;2020-07-12T11:58:19.252176
94;119;2020-07-12T11:58:48.935835
95;111;2020-07-12T11:59:18.040871
96;109;2020-07-12T11:59:46.600083
97;132;2020-07-12T12:00:11.386220
98;77;2020-07-12T12:00:36.616396
99;88;2020-07-12T12:01:03.378463
100;84;2020-07-12T12:01:29.118686
101;75;2020-07-12T12:01:53.713360
102;87;2020-07-12T12:02:18.635050
103;70;2020-07-12T12:02:42.660837
104;85;2020-07-12T12:03:09.721098
105;69;2020-07-12T12:03:33.845936
106;71;2020-07-12T12:03:57.730650
107;118;2020-07-12T12:04:28.392067
108;117;2020-07-12T12:04:54.855577
109;117;2020-07-12T12:05:22.231191
110;125;2020-07-12T12:05:51.288042
111;138;2020-07-12T12:06:17.297833
112;250;2020-07-12T12:06:56.911934
113;121;2020-07-12T12:07:26.573161
114;106;2020-07-12T12:07:55.773667
115;98;2020-07-12T12:08:22.847840
116;100;2020-07-12T12:08:46.619793
117;74;2020-07-12T12:09:11.400660
118;249;2020-07-12T12:09:55.532809
119;115;2020-07-12T12:10:20.288109
120;106;2020-07-12T12:10:48.113724
121;97;2020-07-12T12:11:14.522248
122;108;2020-07-12T12:11:42.934663
123;93;2020-07-12T12:12:09.684265
124;76;2020-07-12T12:12:34.285547
125;94;2020-07-12T12:13:01.054728
126;90;2020-07-12T12:13:25.692257
127;87;2020-07-12T12:13:51.586506
128;73;2020-07-12T12:14:15.600031
129;95;2020-07-12T12:14:38.505949
130;92;2020-07-12T12:15:00.157801
131;102;2020-07-12T12:15:21.604922
132;85;2020-07-12T12:15:47.082164
133;83;2020-07-12T12:16:11.676440
134;89;2020-07-12T12:16:33.562109
135;85;2020-07-12T12:16:58.933778
136;98;2020-07-12T12:17:25.884766
137;90;2020-07-12T12:17:52.735990
138;71;2020-07-12T12:18:16.732694
139;71;2020-07-12T12:18:41.630263
140;72;2020-07-12T12:19:04.112646
141;80;2020-07-12T12:19:26.313619
142;74;2020-07-12T12:19:50.288499
143;91;2020-07-12T12:20:11.448037
144;94;2020-07-12T12:20:38.629634
145;89;2020-07-12T12:21:01.025041
146;88;2020-07-12T12:21:28.471946
147;500;2020-07-12T12:22:39.350635
148;125;2020-07-12T12:23:13.642980
149;113;2020-07-12T12:23:42.694525
150;406;2020-07-12T12:24:44.321216
151;115;2020-07-12T12:25:12.399425
152;115;2020-07-12T12:25:42.319283
153;179;2020-07-12T12:26:19.124417
154;96;2020-07-12T12:26:46.118486
155;500;2020-07-12T12:27:57.167007
156;79;2020-07-12T12:28:23.155888
157;90;2020-07-12T12:28:49.312143
158;216;2020-07-12T12:29:30.047381
159;90;2020-07-12T12:29:59.145868
160;212;2020-07-12T12:30:38.514999
161;500;2020-07-12T12:31:48.716067
162;346;2020-07-12T12:32:49.829669
163;164;2020-07-12T12:33:27.579624
164;500;2020-07-12T12:34:37.687914
167;500;2020-07-12T12:36:23.740204
168;500;2020-07-12T12:37:59.029871
169;500;2020-07-12T12:39:10.163777
170;500;2020-07-12T12:40:21.580338
