Episode;Reward;Time
0;66;2020-07-12T10:03:39.843358
1;169;2020-07-12T10:04:02.428790
2;162;2020-07-12T10:04:23.963978
3;155;2020-07-12T10:04:44.738149
4;77;2020-07-12T10:04:57.170230
5;103;2020-07-12T10:05:12.685242
6;80;2020-07-12T10:05:49.976779
7;82;2020-07-12T10:06:27.377204
8;76;2020-07-12T10:07:02.340173
9;135;2020-07-12T10:07:45.645832
10;93;2020-07-12T10:08:24.389352
11;81;2020-07-12T10:09:02.219594
12;60;2020-07-12T10:09:28.325536
13;85;2020-07-12T10:10:00.668124
14;157;2020-07-12T10:10:37.969059
15;89;2020-07-12T10:11:16.378657
16;138;2020-07-12T10:12:00.160891
17;84;2020-07-12T10:12:37.962277
18;58;2020-07-12T10:13:12.824835
19;73;2020-07-12T10:13:49.403337
20;158;2020-07-12T10:14:31.239197
21;108;2020-07-12T10:15:03.763435
22;75;2020-07-12T10:15:33.200435
23;112;2020-07-12T10:16:03.138165
24;71;2020-07-12T10:16:30.531528
25;77;2020-07-12T10:17:07.713241
26;79;2020-07-12T10:17:44.998533
27;54;2020-07-12T10:18:19.116883
28;78;2020-07-12T10:18:55.794987
29;56;2020-07-12T10:19:29.785906
30;68;2020-07-12T10:20:05.098011
31;73;2020-07-12T10:20:37.978105
32;204;2020-07-12T10:21:28.882962
33;207;2020-07-12T10:22:20.181767
34;247;2020-07-12T10:23:12.205698
35;244;2020-07-12T10:24:07.577692
36;255;2020-07-12T10:25:04.102350
37;253;2020-07-12T10:26:00.569316
38;258;2020-07-12T10:26:57.159127
39;249;2020-07-12T10:27:51.264933
40;256;2020-07-12T10:28:47.996091
41;242;2020-07-12T10:29:43.426431
42;260;2020-07-12T10:30:40.376859
43;251;2020-07-12T10:31:36.519871
44;256;2020-07-12T10:32:31.560340
45;248;2020-07-12T10:33:27.868865
46;249;2020-07-12T10:34:24.155228
47;236;2020-07-12T10:35:18.088776
48;251;2020-07-12T10:36:14.375804
49;254;2020-07-12T10:37:08.866716
50;258;2020-07-12T10:38:05.567279
51;263;2020-07-12T10:39:02.796890
52;259;2020-07-12T10:40:00.412392
53;261;2020-07-12T10:40:57.736104
54;273;2020-07-12T10:41:49.994737
55;260;2020-07-12T10:42:42.775469
56;253;2020-07-12T10:43:34.604703
57;248;2020-07-12T10:44:29.682176
58;264;2020-07-12T10:45:27.590454
59;247;2020-07-12T10:46:12.366436
60;272;2020-07-12T10:47:10.954940
61;257;2020-07-12T10:48:02.986322
62;285;2020-07-12T10:49:03.077483
63;279;2020-07-12T10:50:00.233051
64;281;2020-07-12T10:50:59.791671
65;279;2020-07-12T10:51:59.222741
66;276;2020-07-12T10:52:58.192107
67;292;2020-07-12T10:53:58.653812
68;500;2020-07-12T10:55:21.542446
69;500;2020-07-12T10:56:44.132720
