Episode;Reward;Time
0;120;2020-07-12T10:04:21.585169
1;254;2020-07-12T10:04:52.945757
2;78;2020-07-12T10:05:05.488185
3;70;2020-07-12T10:05:17.196500
4;141;2020-07-12T10:05:36.579693
5;92;2020-07-12T10:05:50.903059
6;69;2020-07-12T10:06:22.375585
7;125;2020-07-12T10:07:01.890108
8;74;2020-07-12T10:07:38.654763
9;72;2020-07-12T10:08:15.318691
10;96;2020-07-12T10:08:50.465867
11;125;2020-07-12T10:09:20.544708
12;97;2020-07-12T10:10:00.130180
13;126;2020-07-12T10:10:43.357781
14;139;2020-07-12T10:11:27.285415
15;70;2020-07-12T10:12:03.665197
16;99;2020-07-12T10:12:39.883683
17;70;2020-07-12T10:13:16.088479
18;167;2020-07-12T10:14:00.232024
19;73;2020-07-12T10:14:32.712765
20;69;2020-07-12T10:15:01.025206
21;70;2020-07-12T10:15:37.410072
22;69;2020-07-12T10:16:14.261960
23;73;2020-07-12T10:16:51.406715
24;73;2020-07-12T10:17:28.199400
25;64;2020-07-12T10:18:03.842137
26;66;2020-07-12T10:18:39.790493
27;75;2020-07-12T10:19:16.689125
28;80;2020-07-12T10:19:50.749389
29;182;2020-07-12T10:20:38.437400
30;183;2020-07-12T10:21:26.662588
31;236;2020-07-12T10:22:21.240198
32;270;2020-07-12T10:23:20.005365
33;262;2020-07-12T10:24:17.515240
34;259;2020-07-12T10:25:14.461695
35;303;2020-07-12T10:26:16.421479
36;298;2020-07-12T10:27:17.932371
37;270;2020-07-12T10:28:16.601367
38;264;2020-07-12T10:29:14.829525
39;289;2020-07-12T10:30:15.136635
40;290;2020-07-12T10:31:04.877049
41;500;2020-07-12T10:32:22.883649
42;452;2020-07-12T10:33:42.174658
43;500;2020-07-12T10:35:05.057924
44;500;2020-07-12T10:36:27.868116
45;500;2020-07-12T10:37:51.174592
46;500;2020-07-12T10:39:12.965223
47;500;2020-07-12T10:40:27.569829
48;311;2020-07-12T10:41:30.910775
49;500;2020-07-12T10:42:52.670298
50;500;2020-07-12T10:44:15.741245
51;500;2020-07-12T10:45:38.835961
52;500;2020-07-12T10:46:59.693486
53;500;2020-07-12T10:48:22.476367
54;500;2020-07-12T10:49:44.934917
55;500;2020-07-12T10:51:07.784658
56;500;2020-07-12T10:52:30.359380
57;500;2020-07-12T10:53:52.825412
58;309;2020-07-12T10:54:55.670098
59;500;2020-07-12T10:56:18.333466
60;500;2020-07-12T10:57:37.124514
61;500;2020-07-12T10:58:59.510830
62;500;2020-07-12T11:00:22.815872
63;500;2020-07-12T11:01:42.741593
64;500;2020-07-12T11:03:02.410910
65;500;2020-07-12T11:04:22.081979
66;500;2020-07-12T11:05:44.458692
67;309;2020-07-12T11:06:43.200052
68;500;2020-07-12T11:08:05.897166
69;500;2020-07-12T11:09:29.078092
