Episode;Step;Time;Steering;Throttle;TargetSpeed;SpeedX;SpeedY;SpeedZ;PosX;PosY;PosZ
1;1;2020-11-03T21:08:12.919768;None;0.0;None;0;0;0;0;0;0
1;2;2020-11-03T21:08:12.969450;None;0.0;None;0;0;0;0;0;0
1;3;2020-11-03T21:08:13.019497;None;0.0;None;0;0;0;0;0;0
1;4;2020-11-03T21:08:13.069587;None;0.0;None;0;0;0;0;0;0
1;5;2020-11-03T21:08:13.119612;None;0.0;None;0;0;0;0;0;0
1;6;2020-11-03T21:08:13.169719;None;0.0;None;0;0;0;0;0;0
1;7;2020-11-03T21:08:13.219873;None;0.0;None;0;0;0;0;0;0
1;8;2020-11-03T21:08:13.269965;None;0.0;None;0;0;0;0;0;0
1;9;2020-11-03T21:08:13.320187;None;0.0;None;0;0;0;0;0;0
1;10;2020-11-03T21:08:13.370502;None;0.0;None;0;0;0;0;0;0
1;11;2020-11-03T21:08:13.420526;None;0.0;None;0;0;0;0;0;0
1;12;2020-11-03T21:08:13.470727;None;0.0;None;-0.006337213329970837;0.024907870218157768;0.047592271119356155;-0.0005483867134898901;0.0012972713448107243;0.0034651889000087976
1;13;2020-11-03T21:08:13.520901;None;0.0;None;0.0013562634121626616;0.02877000719308853;0.01975342445075512;-0.0003176747995894402;0.0019801270682364702;0.0032007938716560602
1;14;2020-11-03T21:08:13.571625;None;0.0;None;0.004790951032191515;0.021567732095718384;0.001464222907088697;-0.0002493181964382529;0.001628755358979106;0.002261520130559802
1;15;2020-11-03T21:08:13.621621;None;0.0;None;0.0029169460758566856;0.02279769815504551;-0.006493094377219677;-0.00029111714684404433;0.0018853506771847606;0.0019130518194288015
1;16;2020-11-03T21:08:13.671772;None;0.0;None;0.002146580722182989;0.01569877192378044;-0.0045895264483988285;-0.0004417424788698554;0.0013964833924546838;0.0020573914516717196
1;17;2020-11-03T21:08:13.721271;None;0.0;None;0.002778045367449522;0.019655518233776093;-0.011771955527365208;-0.00035479446523822844;0.0016608507139608264;0.0016154575860127807
1;18;2020-11-03T21:08:13.771429;None;0.0;None;0.0022184993140399456;0.01381903886795044;-0.007889269851148129;-0.00040623158565722406;0.0012413340155035257;0.0016310635255649686
1;19;2020-11-03T21:08:13.821433;None;0.0;None;-0.00039009435568004847;0.020187605172395706;-0.004295081365853548;-0.0006501316674984992;0.0016937254695221782;0.0021175623405724764
1;20;2020-11-03T21:08:13.872856;None;0.0;None;0.001759738544933498;0.01632067747414112;-0.007013557478785515;-0.0005766759277321398;0.0013898472534492612;0.0020999861881136894
1;21;2020-11-03T21:08:13.923091;None;0.0;None;0.0020224321633577347;0.019594844430685043;-0.006632968317717314;-0.000546549737919122;0.0015912959352135658;0.0018834109650924802
1;22;2020-11-03T21:08:13.974132;None;0.0;None;0.0007169070304371417;0.015458404086530209;-0.002237471053376794;-0.0005944010918028653;0.0013331196969375014;0.0020822198130190372
1;23;2020-11-03T21:08:14.025550;None;0.0;None;0.0010736110853031278;0.02073107846081257;-0.0024625009391456842;-0.0005915237707085907;0.0017626782646402717;0.0020257991272956133
1;24;2020-11-03T21:08:14.075711;None;0.0;None;0.0019853541161864996;0.016468960791826248;-0.001136953360401094;-0.0005360505892895162;0.0014869472943246365;0.002196267945691943
1;25;2020-11-03T21:08:14.125453;None;0.0;None;0.0028322774451225996;0.026740169152617455;0.0010254753287881613;-0.0004730129148811102;0.002595480065792799;0.0027415764052420855
1;26;2020-11-03T21:08:14.175577;None;0.0;None;0.001019187388010323;0.021687101572752;0.0019204658456146717;-0.0005122818402014673;0.0024209890980273485;0.0028491306584328413
1;27;2020-11-03T21:08:14.225602;None;0.0;None;0.0007393276318907738;0.02193620428442955;0.002065726090222597;-0.0005440191016532481;0.0026406210381537676;0.0029677553102374077
1;28;2020-11-03T21:08:14.275763;None;0.0;None;0.0011372960871085525;0.019287729635834694;0.0007553923060186207;-0.00047942737000994384;0.0022057094611227512;0.0027331821620464325
1;29;2020-11-03T21:08:14.325827;None;0.0;None;0.00022876105504110456;0.0209765937179327;0.0006908654468134046;-0.0005442611873149872;0.0025084414519369602;0.002770450431853533
1;30;2020-11-03T21:08:14.375991;None;0.0;None;0.0014161737635731697;0.016933590173721313;-0.00013899218174628913;-0.0005175339174456894;0.0021816431544721127;0.0026884109247475863
1;31;2020-11-03T21:08:14.426464;None;0.0;None;0.0005073396023362875;0.021005814895033836;-0.0015429335180670023;-0.0005734016303904355;0.002528843469917774;0.002678053220734
1;32;2020-11-03T21:08:14.476573;None;0.0;None;0.0017090667970478535;0.016546081751585007;0.0013270776253193617;-0.0005215838900767267;0.0021904611494392157;0.002736128866672516
1;33;2020-11-03T21:08:14.526444;None;0.0;None;0.0018921263981610537;0.021117139607667923;0.0017508870223537087;-0.0004583619302138686;0.0025120892096310854;0.0027655188459903
1;34;2020-11-03T21:08:14.577734;None;0.0;None;0.0015115173300728202;0.019212225452065468;-0.00023918661463540047;-0.0004433750582393259;0.002207074547186494;0.0026172574143856764
1;35;2020-11-03T21:08:14.627960;None;0.0;None;-0.00118170992936939;0.023227613419294357;0.003141166875138879;-0.0006780386902391911;0.0027231655549257994;0.0031529280822724104
1;36;2020-11-03T21:08:14.677381;None;0.0;None;0.0005461130058392882;0.016173014417290688;0.0011930095497518778;-0.0005822335369884968;0.0021867810282856226;0.0027288419660180807
1;37;2020-11-03T21:08:14.727506;None;0.0;None;0.0010954390745609999;0.02143397554755211;0.0003567449457477778;-0.0005515391239896417;0.002585859037935734;0.0028063540812581778
