Episode;Step;Time;Steering;Throttle;TargetSpeed;SpeedX;SpeedY;SpeedZ;PosX;PosY;PosZ
1;1;2020-10-28T13:28:55.978945;None;None;None;0;0;0;0;0;0
1;2;2020-10-28T13:28:56.079043;0.001;0;0;0;0;0;0;0;0
1;3;2020-10-28T13:28:56.179164;0.001;0;0;0;0;0;0;0;0
1;4;2020-10-28T13:28:56.279289;0.001;0;0;0;0;0;0;0;0
1;5;2020-10-28T13:28:56.379430;0.001;0;0;0;0;0;0;0;0
1;6;2020-10-28T13:28:56.479537;0.001;0;0;0;0;0;0;0;0
1;7;2020-10-28T13:28:56.579669;0.001;0;0;0;0;0;0;0;0
1;8;2020-10-28T13:28:56.679795;0.001;0;0;0;0;0;0;0;0
1;9;2020-10-28T13:28:56.779908;0.001;0;0;0;0;0;0;0;0
1;10;2020-10-28T13:28:56.880047;0.001;0;0;0;0;0;0;0;0
1;11;2020-10-28T13:28:56.980203;0.001;0;0;0;0;0;0;0;0
1;12;2020-10-28T13:28:57.080314;0.001;0;0;0;0;0;0;0;0
1;13;2020-10-28T13:28:57.180427;0.001;0;0;0;0;0;0;0;0
1;14;2020-10-28T13:28:57.280561;0.001;0;0;0;0;0;0;0;0
1;15;2020-10-28T13:28:57.380692;0.001;0;0;0;0;0;0;0;0
1;16;2020-10-28T13:28:57.480799;0.001;0;0;0;0;0;0;0;0
1;17;2020-10-28T13:28:57.580935;0.001;0;0;0;0;0;0;0;0
1;18;2020-10-28T13:28:57.681142;0.001;0;0;0;0;0;0;0;0
1;19;2020-10-28T13:28:57.781250;0.001;0;0;0;0;0;0;0;0
1;20;2020-10-28T13:28:57.881383;0.001;0;0;0;0;0;0;0;0
1;21;2020-10-28T13:28:58.083278;-0.730396032333374;0.6;0.6;0;0;0;0;0;0
1;22;2020-10-28T13:28:58.183242;0.544257402420044;0.6;0.6;0;0;0;0;0;0
1;23;2020-10-28T13:28:58.283348;0.568096399307251;0.6;0.6;0;0;0;0;0;0
1;24;2020-10-28T13:28:58.383485;-0.40301141142845154;0.6;0.6;0;0;0;0;0;0
1;25;2020-10-28T13:28:58.483596;-0.2638885974884033;0.6;0.6;0;0;0;0;0;0
1;26;2020-10-28T13:28:58.583722;-0.716808557510376;0.6;0.6;0;0;0;0;0;0
1;27;2020-10-28T13:28:58.683807;-0.7209187150001526;0.6;0.6;0;0;0;0;0;0
1;28;2020-10-28T13:28:58.783953;-0.5237931609153748;0.6;0.6;0;0;0;0;0;0
1;29;2020-10-28T13:28:58.884085;-0.18133878707885742;0.6;0.6;0;0;0;0;0;0
1;30;2020-10-28T13:28:58.984352;-0.8013629913330078;0.6;0.6;0;0;0;0;0;0
1;31;2020-10-28T13:28:59.084499;0.84897381067276;0.6;0.6;0;0;0;0;0;0
1;32;2020-10-28T13:28:59.184769;0.005642323289066553;0.6;0.6;0;0;0;0;0;0
1;33;2020-10-28T13:28:59.284972;0.9735560417175293;0.6;0.6;0;0;0;0;0;0
1;34;2020-10-28T13:28:59.385093;-0.9819649457931519;0.6;0.6;0;0;0;0;0;0
1;35;2020-10-28T13:28:59.485169;0.9102805852890015;0.6;0.6;0;0;0;0;0;0
1;36;2020-10-28T13:28:59.585360;0.659014105796814;0.6;0.6;0;0;0;0;0;0
1;37;2020-10-28T13:28:59.685444;0.9134379029273987;0.6;0.6;0;0;0;0;0;0
1;38;2020-10-28T13:28:59.785549;-0.26003551483154297;0.6;0.6;0;0;0;0;0;0
1;39;2020-10-28T13:28:59.885722;-0.08746667206287384;0.6;0.6;0;0;0;0;0;0
1;40;2020-10-28T13:28:59.985804;-0.04992002621293068;0.6;0.6;0;0;0;0;0;0
1;41;2020-10-28T13:29:00.085944;-0.5079275965690613;0.6;0.6;0;0;0;0;0;0
1;42;2020-10-28T13:29:00.186091;0.6923792958259583;0.6;0.6;0;0;0;0;0;0
1;43;2020-10-28T13:29:00.286219;-0.2741759121417999;0.6;0.6;0;0;0;0;0;0
1;44;2020-10-28T13:29:00.386326;0.4867873191833496;0.6;0.6;0;0;0;0;0;0
1;45;2020-10-28T13:29:00.486479;0.3723810911178589;0.6;0.6;0;0;0;0;0;0
1;46;2020-10-28T13:29:00.586609;-0.3617660403251648;0.6;0.6;0;0;0;0;0;0
1;47;2020-10-28T13:29:00.686746;0.53410404920578;0.6;0.6;0;0;0;0;0;0
1;48;2020-10-28T13:29:00.786887;-0.29327476024627686;0.6;0.6;0;0;0;0;0;0
1;49;2020-10-28T13:29:00.887043;-0.49821606278419495;0.6;0.6;0;0;0;0;0;0
1;50;2020-10-28T13:29:00.987134;0.46009939908981323;0.6;0.6;0;0;0;0;0;0
1;51;2020-10-28T13:29:01.087317;-0.353609174489975;0.6;0.6;0;0;0;0;0;0
1;52;2020-10-28T13:29:01.187455;-0.9601766467094421;0.6;0.6;0;0;0;0;0;0
1;53;2020-10-28T13:29:01.287592;-0.9962350726127625;0.6;0.6;0;0;0;0;0;0
1;54;2020-10-28T13:29:01.387728;0.18202273547649384;0.6;0.6;0;0;0;0;0;0
1;55;2020-10-28T13:29:01.487826;0.5751659870147705;0.6;0.6;0;0;0;0;0;0
1;56;2020-10-28T13:29:01.587984;0.5610272884368896;0.6;0.6;0;0;0;0;0;0
1;57;2020-10-28T13:29:01.688114;-0.8319451808929443;0.6;0.6;0;0;0;0;0;0
1;58;2020-10-28T13:29:01.788238;-0.6128618121147156;0.6;0.6;0;0;0;0;0;0
1;59;2020-10-28T13:29:01.888365;0.07389745861291885;0.6;0.6;0;0;0;0;0;0
1;60;2020-10-28T13:29:01.988508;0.8268778324127197;0.6;0.6;0;0;0;0;0;0
1;61;2020-10-28T13:29:02.088606;-0.6574469804763794;0.6;0.6;0;0;0;0;0;0
1;62;2020-10-28T13:29:02.188778;0.8728539943695068;0.6;0.6;0;0;0;0;0;0
1;63;2020-10-28T13:29:02.288859;0.9175915718078613;0.6;0.6;0;0;0;0;0;0
1;64;2020-10-28T13:29:02.389007;0.34104791283607483;0.6;0.6;0;0;0;0;0;0
1;65;2020-10-28T13:29:02.489145;0.7494109869003296;0.6;0.6;0;0;0;0;0;0
1;66;2020-10-28T13:29:02.589254;-0.7795552015304565;0.6;0.6;0;0;0;0;0;0
1;67;2020-10-28T13:29:02.689373;-0.8932718634605408;0.6;0.6;0;0;0;0;0;0
1;68;2020-10-28T13:29:02.789515;0.5790778398513794;0.6;0.6;0;0;0;0;0;0
1;69;2020-10-28T13:29:02.889685;-0.9111191630363464;0.6;0.6;0;0;0;0;0;0
1;70;2020-10-28T13:29:02.989771;0.980911135673523;0.6;0.6;0;0;0;0;0;0
1;71;2020-10-28T13:29:03.089899;0.5151446461677551;0.6;0.6;0;0;0;0;0;0
1;72;2020-10-28T13:29:03.190006;-0.5064545273780823;0.6;0.6;0;0;0;0;0;0
