Episode;Reward;Time
0;157;2020-07-12T00:05:26.971633
1;87;2020-07-12T00:05:40.740067
2;61;2020-07-12T00:05:51.591290
3;120;2020-07-12T00:06:08.888732
4;75;2020-07-12T00:06:21.236554
5;83;2020-07-12T00:06:34.716055
6;60;2020-07-12T00:07:12.108184
7;59;2020-07-12T00:07:49.972914
8;64;2020-07-12T00:08:27.292692
9;69;2020-07-12T00:09:04.114569
10;54;2020-07-12T00:09:37.397690
11;61;2020-07-12T00:10:12.307111
12;207;2020-07-12T00:11:05.775350
13;195;2020-07-12T00:11:57.712010
14;67;2020-07-12T00:12:34.762059
15;69;2020-07-12T00:13:11.150474
16;47;2020-07-12T00:13:46.255056
17;61;2020-07-12T00:14:23.219311
18;50;2020-07-12T00:14:58.029585
19;53;2020-07-12T00:15:33.052357
20;49;2020-07-12T00:16:05.861953
21;54;2020-07-12T00:16:41.271781
22;75;2020-07-12T00:17:18.182633
23;117;2020-07-12T00:17:57.656382
24;120;2020-07-12T00:18:40.114423
25;154;2020-07-12T00:19:26.898436
26;104;2020-07-12T00:20:07.910804
27;111;2020-07-12T00:20:49.743185
28;87;2020-07-12T00:21:29.872426
29;176;2020-07-12T00:22:19.963990
30;230;2020-07-12T00:23:15.252017
31;386;2020-07-12T00:24:30.116566
32;1000;2020-07-12T00:26:49.166987
33;896;2020-07-12T00:28:59.787074
34;1000;2020-07-12T00:31:21.007769
35;261;2020-07-12T00:32:21.900044
36;276;2020-07-12T00:33:23.433052
37;299;2020-07-12T00:34:27.265786
38;282;2020-07-12T00:35:27.973712
39;414;2020-07-12T00:36:41.915112
40;358;2020-07-12T00:37:52.349130
41;326;2020-07-12T00:38:55.721032
42;359;2020-07-12T00:40:04.428372
43;347;2020-07-12T00:41:11.781115
44;1000;2020-07-12T00:43:32.154562
45;370;2020-07-12T00:44:42.511688
46;1000;2020-07-12T00:46:59.738699
47;1000;2020-07-12T00:49:18.382725
48;1000;2020-07-12T00:51:39.720054
49;881;2020-07-12T00:53:42.328310
