Episode;Reward;Time
0;103;2020-07-12T06:05:05.401512
1;104;2020-07-12T06:05:21.194673
2;96;2020-07-12T06:05:35.965969
3;75;2020-07-12T06:05:48.319792
4;70;2020-07-12T06:06:00.147945
5;90;2020-07-12T06:06:14.602239
6;111;2020-07-12T06:06:57.297866
7;119;2020-07-12T06:07:43.961653
8;65;2020-07-12T06:08:23.797236
9;91;2020-07-12T06:09:04.013621
10;69;2020-07-12T06:09:45.624313
11;75;2020-07-12T06:10:25.359509
12;177;2020-07-12T06:11:17.915577
13;84;2020-07-12T06:11:59.735157
14;68;2020-07-12T06:12:38.710214
15;66;2020-07-12T06:13:18.565039
16;65;2020-07-12T06:13:56.699226
17;145;2020-07-12T06:14:45.564926
18;87;2020-07-12T06:15:27.496137
19;63;2020-07-12T06:16:05.795314
20;62;2020-07-12T06:16:46.206368
21;85;2020-07-12T06:17:28.862933
22;67;2020-07-12T06:18:10.536225
23;57;2020-07-12T06:18:50.840644
24;56;2020-07-12T06:19:29.763327
25;67;2020-07-12T06:20:09.344859
26;56;2020-07-12T06:20:48.432835
27;60;2020-07-12T06:21:28.314165
28;78;2020-07-12T06:22:10.326578
29;118;2020-07-12T06:22:57.303106
30;133;2020-07-12T06:23:38.511662
31;90;2020-07-12T06:24:21.508413
32;92;2020-07-12T06:25:01.090899
33;69;2020-07-12T06:25:41.001658
34;55;2020-07-12T06:26:18.510512
35;50;2020-07-12T06:26:57.668041
36;53;2020-07-12T06:27:35.213897
37;61;2020-07-12T06:28:15.041480
38;47;2020-07-12T06:28:51.942711
39;67;2020-07-12T06:29:32.732504
40;57;2020-07-12T06:30:10.350406
41;159;2020-07-12T06:31:00.940238
42;123;2020-07-12T06:31:44.591144
43;157;2020-07-12T06:32:32.640623
44;284;2020-07-12T06:33:37.349992
45;215;2020-07-12T06:34:34.143376
46;231;2020-07-12T06:35:30.094525
47;226;2020-07-12T06:36:27.631990
48;170;2020-07-12T06:37:19.503774
49;170;2020-07-12T06:38:12.109050
