Episode;Reward;Time
0;144;2020-07-12T05:46:47.222341
1;94;2020-07-12T05:47:01.635703
2;97;2020-07-12T05:47:16.462210
3;153;2020-07-12T05:47:37.343727
4;119;2020-07-12T05:47:54.521037
5;89;2020-07-12T05:48:08.781594
6;112;2020-07-12T05:48:53.294331
7;65;2020-07-12T05:49:31.353185
8;68;2020-07-12T05:50:09.283526
9;80;2020-07-12T05:50:47.698037
10;76;2020-07-12T05:51:28.333299
11;59;2020-07-12T05:52:06.203913
12;38;2020-07-12T05:52:42.484981
13;65;2020-07-12T05:53:21.979475
14;55;2020-07-12T05:53:59.800996
15;170;2020-07-12T05:54:48.970436
16;119;2020-07-12T05:55:33.646156
17;54;2020-07-12T05:56:11.725573
18;56;2020-07-12T05:56:49.149454
19;61;2020-07-12T05:57:26.207075
20;57;2020-07-12T05:58:03.008206
21;46;2020-07-12T05:58:40.184222
22;62;2020-07-12T05:59:17.097689
23;52;2020-07-12T05:59:54.218046
24;53;2020-07-12T06:00:31.699731
25;54;2020-07-12T06:01:07.598455
26;71;2020-07-12T06:01:43.544162
27;92;2020-07-12T06:02:23.021370
28;191;2020-07-12T06:03:15.355182
29;73;2020-07-12T06:03:55.061181
30;65;2020-07-12T06:04:33.644195
31;66;2020-07-12T06:05:12.587226
32;69;2020-07-12T06:05:49.893397
33;113;2020-07-12T06:06:35.119970
34;109;2020-07-12T06:07:18.799193
35;118;2020-07-12T06:08:01.118789
36;196;2020-07-12T06:08:55.316124
37;162;2020-07-12T06:09:41.360186
38;168;2020-07-12T06:10:30.288529
39;182;2020-07-12T06:11:22.764830
40;162;2020-07-12T06:12:13.139699
41;156;2020-07-12T06:13:01.899412
42;149;2020-07-12T06:13:49.777386
43;150;2020-07-12T06:14:37.395635
44;152;2020-07-12T06:15:25.495006
45;146;2020-07-12T06:16:13.492652
46;161;2020-07-12T06:17:03.607329
47;153;2020-07-12T06:17:51.658841
48;139;2020-07-12T06:18:37.799546
49;146;2020-07-12T06:19:26.000528
50;146;2020-07-12T06:20:13.710057
51;153;2020-07-12T06:21:01.316915
52;146;2020-07-12T06:21:49.202296
53;147;2020-07-12T06:22:35.259433
54;152;2020-07-12T06:23:23.826935
55;149;2020-07-12T06:24:10.827431
56;150;2020-07-12T06:24:56.669380
57;156;2020-07-12T06:25:44.412197
58;149;2020-07-12T06:26:30.207949
59;167;2020-07-12T06:27:19.735227
60;143;2020-07-12T06:28:05.468166
61;150;2020-07-12T06:28:53.166246
62;233;2020-07-12T06:29:51.054485
63;201;2020-07-12T06:30:43.044020
64;161;2020-07-12T06:31:32.793904
65;160;2020-07-12T06:32:21.413034
66;152;2020-07-12T06:33:09.593996
67;163;2020-07-12T06:33:59.421358
68;251;2020-07-12T06:34:58.172700
69;165;2020-07-12T06:35:48.144061
