Episode;Reward;Time
0;73;2020-07-12T03:50:53.495304
1;134;2020-07-12T03:51:12.491297
2;76;2020-07-12T03:51:24.960101
3;91;2020-07-12T03:51:39.076416
4;107;2020-07-12T03:51:55.047984
5;167;2020-07-12T03:52:17.988109
6;74;2020-07-12T03:52:58.885017
7;81;2020-07-12T03:53:40.013488
8;109;2020-07-12T03:54:23.659703
9;111;2020-07-12T03:55:07.252189
10;89;2020-07-12T03:55:49.347726
11;70;2020-07-12T03:56:30.421181
12;76;2020-07-12T03:57:11.190643
13;67;2020-07-12T03:57:47.970481
14;87;2020-07-12T03:58:23.497803
15;78;2020-07-12T03:59:03.566136
16;61;2020-07-12T03:59:41.924443
17;60;2020-07-12T04:00:20.373283
18;114;2020-07-12T04:01:03.740285
19;126;2020-07-12T04:01:50.995710
20;83;2020-07-12T04:02:33.235439
21;72;2020-07-12T04:03:10.687658
22;49;2020-07-12T04:03:47.175627
23;55;2020-07-12T04:04:24.100998
24;71;2020-07-12T04:05:03.664762
25;73;2020-07-12T04:05:44.425432
26;74;2020-07-12T04:06:23.577254
27;83;2020-07-12T04:07:05.302910
28;267;2020-07-12T04:08:06.691792
29;232;2020-07-12T04:09:05.521078
30;247;2020-07-12T04:10:03.563961
31;269;2020-07-12T04:11:03.382116
32;255;2020-07-12T04:12:03.616668
33;264;2020-07-12T04:13:06.058016
34;272;2020-07-12T04:14:06.996755
35;306;2020-07-12T04:15:13.916692
36;268;2020-07-12T04:16:15.477847
37;285;2020-07-12T04:17:18.484550
38;282;2020-07-12T04:18:22.975067
39;287;2020-07-12T04:19:27.641472
40;477;2020-07-12T04:20:52.148761
41;416;2020-07-12T04:22:09.300406
42;292;2020-07-12T04:23:14.295157
43;274;2020-07-12T04:24:16.386615
44;270;2020-07-12T04:25:14.343235
45;272;2020-07-12T04:26:16.040903
46;293;2020-07-12T04:27:20.005870
47;287;2020-07-12T04:28:22.501339
48;281;2020-07-12T04:29:24.429559
49;271;2020-07-12T04:30:23.824674
